"","sample_id","dist_family","dist","size","mean","median","mean_median","sd","skewness","kurtosis","outliers_minor","outliers_extream","sigma_1_ratio","sigma_2_ratio","sigma_3_ratio","model","test_set","actual","predicted","score","threshold","type"
"7606","sym_long_tail-t(1)-1512","sym_long_tail","t(1)",1512,0,-0.01948,0.01948,1,14.89302,327.36608,254,149,0.96957671957672,0.985449735449735,0.989417989417989,"svmRadialSigma","unseen","class_1","class_1",0.951495800555431,0.338818443172808,"TP"
"7611","sym_short_tail-uniform(0,1)-1512","sym_short_tail","uniform(0,1)",1512,0,0.04713,-0.04713,1,-0.02137,1.70993,0,0,0.55489417989418,1,1,"svmRadialSigma","unseen","class_1","class_1",0.969587229399864,0.338818443172808,"TP"
"7616","asym_long_tail-Weibull(0.5,1)-1512","asym_long_tail","Weibull(0.5,1)",1512,0,-0.34402,0.34402,1,5.16607,37.85528,168,90,0.925925925925926,0.962962962962963,0.977513227513228,"svmRadialSigma","unseen","class_1","class_1",0.963921623120858,0.338818443172808,"TP"
"7621","asym_short_tail-beta(2,1)-1512","asym_short_tail","beta(2,1)",1512,0,0.15792,-0.15792,1,-0.5544,2.39441,0,0,0.626322751322751,0.96031746031746,1,"svmRadialSigma","unseen","class_1","class_1",0.972700686955015,0.338818443172808,"TP"
"7630","normal(0.6)-Normal_548_328.8-1512","normal(0.6)","Normal_548_328.8",1512,0,-0.01725,0.01725,1,-0.019,2.90146,6,0,0.681878306878307,0.955026455026455,0.996693121693122,"svmRadialSigma","unseen","class_0","class_0",0.0376630451071002,0.338818443172808,"TN"
"7635","normal(0.6)-Normal_-605_363-1512","normal(0.6)","Normal_-605_363",1512,0,0.03248,-0.03248,1,-0.03583,3.09088,8,0,0.693121693121693,0.949074074074074,0.996031746031746,"svmRadialSigma","unseen","class_0","class_0",0.0591498941718708,0.338818443172808,"TN"
"7640","normal(0.6)-Normal_956_573.6-1512","normal(0.6)","Normal_956_573.6",1512,0,0.00714,-0.00714,1,-0.01185,3.02935,12,0,0.680555555555556,0.957010582010582,0.994708994708995,"svmRadialSigma","unseen","class_0","class_0",0.0485721739659009,0.338818443172808,"TN"
"7645","normal(0.6)-Normal_-597_358.2-1512","normal(0.6)","Normal_-597_358.2",1512,0,0.01632,-0.01632,1,-0.06986,3.19354,18,0,0.697089947089947,0.947751322751323,0.99537037037037,"svmRadialSigma","unseen","class_0","class_0",0.0803054341692426,0.338818443172808,"TN"
"7650","normal(0.6)-Normal_-277_166.2-1512","normal(0.6)","Normal_-277_166.2",1512,0,0.00584,-0.00584,1,0.08782,2.96456,10,0,0.673280423280423,0.956349206349206,0.998015873015873,"svmRadialSigma","unseen","class_0","class_0",0.0694871099687171,0.338818443172808,"TN"
"7651","close_normal-tukey(0.1)-1525","close_normal","tukey(0.1)",1525,0,-0.03725,0.03725,1,0.02459,3.08653,14,0,0.680655737704918,0.954754098360656,0.996065573770492,"svmRadialSigma","unseen","class_1","class_0",0.105060000194602,0.338818443172808,"FN"
"7656","sym_long_tail-t(1)-1525","sym_long_tail","t(1)",1525,0,-0.02447,0.02447,1,17.93351,407.98063,252,146,0.975081967213115,0.989508196721312,0.994098360655738,"svmRadialSigma","unseen","class_1","class_1",0.950532833370129,0.338818443172808,"TP"
"7661","sym_short_tail-uniform(0,1)-1525","sym_short_tail","uniform(0,1)",1525,0,0.03466,-0.03466,1,-0.05919,1.81247,0,0,0.591475409836066,1,1,"svmRadialSigma","unseen","class_1","class_1",0.970460231569947,0.338818443172808,"TP"
"7666","asym_long_tail-Weibull(0.5,1)-1525","asym_long_tail","Weibull(0.5,1)",1525,0,-0.36205,0.36205,1,4.91269,36.09875,182,97,0.91672131147541,0.962622950819672,0.977049180327869,"svmRadialSigma","unseen","class_1","class_1",0.96286692286233,0.338818443172808,"TP"
"7671","asym_short_tail-beta(2,1)-1525","asym_short_tail","beta(2,1)",1525,0,0.15996,-0.15996,1,-0.59828,2.42778,0,0,0.630819672131148,0.960655737704918,1,"svmRadialSigma","unseen","class_1","class_1",0.974101426731888,0.338818443172808,"TP"
"7680","normal(0.6)-Normal_548_328.8-1525","normal(0.6)","Normal_548_328.8",1525,0,-0.01931,0.01931,1,-0.01619,2.88553,5,0,0.679344262295082,0.954098360655738,0.99672131147541,"svmRadialSigma","unseen","class_0","class_0",0.0348443273473032,0.338818443172808,"TN"
"7685","normal(0.6)-Normal_-605_363-1525","normal(0.6)","Normal_-605_363",1525,0,0.02372,-0.02372,1,0.02778,3.10037,9,0,0.694426229508197,0.951475409836066,0.996065573770492,"svmRadialSigma","unseen","class_0","class_0",0.0687529532205965,0.338818443172808,"TN"
"7690","normal(0.6)-Normal_956_573.6-1525","normal(0.6)","Normal_956_573.6",1525,0,-0.00499,0.00499,1,0.05911,3.09158,11,0,0.688524590163934,0.95672131147541,0.994754098360656,"svmRadialSigma","unseen","class_0","class_0",0.125166092317593,0.338818443172808,"TN"
"7695","normal(0.6)-Normal_-597_358.2-1525","normal(0.6)","Normal_-597_358.2",1525,0,0.01774,-0.01774,1,-0.07549,3.29996,20,0,0.704918032786885,0.948196721311475,0.994098360655738,"svmRadialSigma","unseen","class_0","class_1",0.532223173803207,0.338818443172808,"FP"
"7700","normal(0.6)-Normal_-277_166.2-1525","normal(0.6)","Normal_-277_166.2",1525,0,0.00768,-0.00768,1,0.08249,2.97535,8,0,0.683934426229508,0.95344262295082,0.998032786885246,"svmRadialSigma","unseen","class_0","class_0",0.0551440595337451,0.338818443172808,"TN"
"7701","close_normal-tukey(0.1)-1536","close_normal","tukey(0.1)",1536,0,-0.02318,0.02318,1,0.04561,3.06129,18,0,0.679036458333333,0.952473958333333,0.996744791666667,"svmRadialSigma","unseen","class_1","class_0",0.0433532742259822,0.338818443172808,"FN"
"7706","sym_long_tail-t(1)-1536","sym_long_tail","t(1)",1536,0,-0.02519,0.02519,1,18.44037,428.91894,247,147,0.974609375,0.989583333333333,0.994791666666667,"svmRadialSigma","unseen","class_1","class_1",0.95014528926963,0.338818443172808,"TP"
"7711","sym_short_tail-uniform(0,1)-1536","sym_short_tail","uniform(0,1)",1536,0,-0.02038,0.02038,1,0.01631,1.84604,0,0,0.582682291666667,1,1,"svmRadialSigma","unseen","class_1","class_1",0.971403533333191,0.338818443172808,"TP"
"7716","asym_long_tail-Weibull(0.5,1)-1536","asym_long_tail","Weibull(0.5,1)",1536,0,-0.33658,0.33658,1,5.58746,47.61085,175,105,0.923177083333333,0.96875,0.977864583333333,"svmRadialSigma","unseen","class_1","class_1",0.962342276203463,0.338818443172808,"TP"
"7721","asym_short_tail-beta(2,1)-1536","asym_short_tail","beta(2,1)",1536,0,0.14658,-0.14658,1,-0.55607,2.41737,0,0,0.626302083333333,0.9609375,1,"svmRadialSigma","unseen","class_1","class_1",0.972791254119559,0.338818443172808,"TP"
"7730","normal(0.6)-Normal_548_328.8-1536","normal(0.6)","Normal_548_328.8",1536,0,-0.01881,0.01881,1,-0.02184,2.9142,7,0,0.682291666666667,0.953125,0.996744791666667,"svmRadialSigma","unseen","class_0","class_0",0.0308313256517314,0.338818443172808,"TN"
"7735","normal(0.6)-Normal_-605_363-1536","normal(0.6)","Normal_-605_363",1536,0,0.02447,-0.02447,1,0.01714,3.09782,9,0,0.697265625,0.949869791666667,0.99609375,"svmRadialSigma","unseen","class_0","class_0",0.0784192147276543,0.338818443172808,"TN"
"7740","normal(0.6)-Normal_956_573.6-1536","normal(0.6)","Normal_956_573.6",1536,0,0.0031,-0.0031,1,0.05664,3.06097,11,0,0.682291666666667,0.95703125,0.995442708333333,"svmRadialSigma","unseen","class_0","class_0",0.0519053872682881,0.338818443172808,"TN"
"7745","normal(0.6)-Normal_-597_358.2-1536","normal(0.6)","Normal_-597_358.2",1536,0,0.00836,-0.00836,1,-0.06036,3.22533,18,0,0.702473958333333,0.94921875,0.994791666666667,"svmRadialSigma","unseen","class_0","class_0",0.237781005246354,0.338818443172808,"TN"
"7750","normal(0.6)-Normal_-277_166.2-1536","normal(0.6)","Normal_-277_166.2",1536,0,-0.00272,0.00272,1,0.03023,3.01112,9,0,0.682942708333333,0.951822916666667,0.997395833333333,"svmRadialSigma","unseen","class_0","class_0",0.0355733470880445,0.338818443172808,"TN"
"7751","close_normal-tukey(0.1)-1565","close_normal","tukey(0.1)",1565,0,-0.01306,0.01306,1,0.031,3.13939,20,0,0.692651757188498,0.954632587859425,0.996805111821086,"svmRadialSigma","unseen","class_1","class_0",0.0582686437857547,0.338818443172808,"FN"
"7756","sym_long_tail-t(1)-1565","sym_long_tail","t(1)",1565,0,-0.02705,0.02705,1,18.80394,442.74759,231,132,0.976357827476038,0.990415335463259,0.994888178913738,"svmRadialSigma","unseen","class_1","class_1",0.950028696455819,0.338818443172808,"TP"
"7761","sym_short_tail-uniform(0,1)-1565","sym_short_tail","uniform(0,1)",1565,0,-0.09388,0.09388,1,0.12344,1.79816,0,0,0.584025559105431,1,1,"svmRadialSigma","unseen","class_1","class_1",0.965627097124202,0.338818443172808,"TP"
"7766","asym_long_tail-Weibull(0.5,1)-1565","asym_long_tail","Weibull(0.5,1)",1565,0,-0.34641,0.34641,1,5.83526,55.44089,177,100,0.91629392971246,0.961022364217252,0.980830670926518,"svmRadialSigma","unseen","class_1","class_1",0.965683386263648,0.338818443172808,"TP"
"7771","asym_short_tail-beta(2,1)-1565","asym_short_tail","beta(2,1)",1565,0,0.14722,-0.14722,1,-0.58998,2.45992,0,0,0.62555910543131,0.96038338658147,1,"svmRadialSigma","unseen","class_1","class_1",0.97098860590006,0.338818443172808,"TP"
"7780","normal(0.6)-Normal_548_328.8-1565","normal(0.6)","Normal_548_328.8",1565,0,-0.01568,0.01568,1,-0.04487,2.9432,8,0,0.684984025559105,0.953993610223642,0.996805111821086,"svmRadialSigma","unseen","class_0","class_0",0.0308132129102862,0.338818443172808,"TN"
"7785","normal(0.6)-Normal_-605_363-1565","normal(0.6)","Normal_-605_363",1565,0,0.01224,-0.01224,1,0.03318,3.09656,9,0,0.697124600638978,0.950798722044728,0.996166134185304,"svmRadialSigma","unseen","class_0","class_0",0.0700656415473619,0.338818443172808,"TN"
"7790","normal(0.6)-Normal_956_573.6-1565","normal(0.6)","Normal_956_573.6",1565,0,-0.01121,0.01121,1,0.06661,3.06741,11,0,0.686261980830671,0.951437699680511,0.996805111821086,"svmRadialSigma","unseen","class_0","class_0",0.0355476409790021,0.338818443172808,"TN"
"7795","normal(0.6)-Normal_-597_358.2-1565","normal(0.6)","Normal_-597_358.2",1565,0,-0.00884,0.00884,1,0.06929,3.01489,14,0,0.688817891373802,0.950798722044728,0.996166134185304,"svmRadialSigma","unseen","class_0","class_0",0.0388795893328303,0.338818443172808,"TN"
"7800","normal(0.6)-Normal_-277_166.2-1565","normal(0.6)","Normal_-277_166.2",1565,0,-0.0251,0.0251,1,0.04536,3.02577,11,0,0.687539936102236,0.955271565495208,0.996805111821086,"svmRadialSigma","unseen","class_0","class_0",0.0734948325410778,0.338818443172808,"TN"
"7801","close_normal-tukey(0.1)-1594","close_normal","tukey(0.1)",1594,0,0.00986,-0.00986,1,-0.1008,3.37111,20,0,0.687578419071518,0.949184441656211,0.996235884567127,"svmRadialSigma","unseen","class_1","class_0",0.0262192952648995,0.338818443172808,"FN"
"7806","sym_long_tail-t(1)-1594","sym_long_tail","t(1)",1594,0,-0.03821,0.03821,1,20.09964,516.36366,243,147,0.976787954830615,0.989335006273526,0.992471769134254,"svmRadialSigma","unseen","class_1","class_1",0.950014395859959,0.338818443172808,"TP"
"7811","sym_short_tail-uniform(0,1)-1594","sym_short_tail","uniform(0,1)",1594,0,-0.00867,0.00867,1,-0.00222,1.76328,0,0,0.568381430363864,1,1,"svmRadialSigma","unseen","class_1","class_1",0.97092704878538,0.338818443172808,"TP"
"7816","asym_long_tail-Weibull(0.5,1)-1594","asym_long_tail","Weibull(0.5,1)",1594,0,-0.35868,0.35868,1,4.3581,26.94475,180,112,0.915307402760351,0.962986198243413,0.976160602258469,"svmRadialSigma","unseen","class_1","class_1",0.963805668619596,0.338818443172808,"TP"
"7821","asym_short_tail-beta(2,1)-1594","asym_short_tail","beta(2,1)",1594,0,0.16661,-0.16661,1,-0.57356,2.44062,0,0,0.627352572145546,0.955457967377666,1,"svmRadialSigma","unseen","class_1","class_1",0.962133721252928,0.338818443172808,"TP"
"7830","normal(0.6)-Normal_548_328.8-1594","normal(0.6)","Normal_548_328.8",1594,0,-0.02046,0.02046,1,-0.03067,2.94724,7,0,0.683814303638645,0.949811794228356,0.996863237139272,"svmRadialSigma","unseen","class_0","class_0",0.0285058626660222,0.338818443172808,"TN"
"7835","normal(0.6)-Normal_-605_363-1594","normal(0.6)","Normal_-605_363",1594,0,-0.01892,0.01892,1,0.01694,3.06891,14,0,0.691969887076537,0.949811794228356,0.996863237139272,"svmRadialSigma","unseen","class_0","class_0",0.0352597255932992,0.338818443172808,"TN"
"7840","normal(0.6)-Normal_956_573.6-1594","normal(0.6)","Normal_956_573.6",1594,0,0.01691,-0.01691,1,-0.02509,3.08197,9,0,0.691969887076537,0.955457967377666,0.996863237139272,"svmRadialSigma","unseen","class_0","class_0",0.0643653147534216,0.338818443172808,"TN"
"7845","normal(0.6)-Normal_-597_358.2-1594","normal(0.6)","Normal_-597_358.2",1594,0,-0.01705,0.01705,1,0.0594,2.93755,13,0,0.674404015056462,0.956085319949812,0.998745294855709,"svmRadialSigma","unseen","class_0","class_0",0.128218527358716,0.338818443172808,"TN"
"7850","normal(0.6)-Normal_-277_166.2-1594","normal(0.6)","Normal_-277_166.2",1594,0,-0.0154,0.0154,1,-0.07087,3.02566,14,0,0.676286072772898,0.960476787954831,0.997490589711418,"svmRadialSigma","unseen","class_0","class_0",0.114171671994748,0.338818443172808,"TN"
"7851","close_normal-tukey(0.1)-1599","close_normal","tukey(0.1)",1599,0,0.00505,-0.00505,1,-0.07442,3.08064,11,0,0.698561601000625,0.946216385240775,0.996873045653533,"svmRadialSigma","unseen","class_1","class_0",0.0586024545334008,0.338818443172808,"FN"
"7856","sym_long_tail-t(1)-1599","sym_long_tail","t(1)",1599,0,-0.02603,0.02603,1,7.65989,341.98524,240,145,0.981863664790494,0.9906191369606,0.993746091307067,"svmRadialSigma","unseen","class_1","class_1",0.950826475320538,0.338818443172808,"TP"
"7861","sym_short_tail-uniform(0,1)-1599","sym_short_tail","uniform(0,1)",1599,0,-0.03882,0.03882,1,0.00882,1.79135,0,0,0.571607254534084,1,1,"svmRadialSigma","unseen","class_1","class_1",0.970263602900519,0.338818443172808,"TP"
"7866","asym_long_tail-Weibull(0.5,1)-1599","asym_long_tail","Weibull(0.5,1)",1599,0,-0.31023,0.31023,1,7.35401,83.69197,209,104,0.936210131332083,0.974984365228268,0.983739837398374,"svmRadialSigma","unseen","class_1","class_1",0.96129664564969,0.338818443172808,"TP"
"7871","asym_short_tail-beta(2,1)-1599","asym_short_tail","beta(2,1)",1599,0,0.18973,-0.18973,1,-0.62228,2.49826,0,0,0.637898686679174,0.958098811757348,1,"svmRadialSigma","unseen","class_1","class_1",0.968799584776678,0.338818443172808,"TP"
"7880","normal(0.6)-Normal_548_328.8-1599","normal(0.6)","Normal_548_328.8",1599,0,-0.01924,0.01924,1,-0.02977,2.92936,7,0,0.683552220137586,0.949343339587242,0.996873045653533,"svmRadialSigma","unseen","class_0","class_0",0.0291672854822803,0.338818443172808,"TN"
"7885","normal(0.6)-Normal_-605_363-1599","normal(0.6)","Normal_-605_363",1599,0,0.00108,-0.00108,1,-0.00414,3.07022,13,0,0.691682301438399,0.951844903064415,0.99624765478424,"svmRadialSigma","unseen","class_0","class_0",0.0380530318443727,0.338818443172808,"TN"
"7890","normal(0.6)-Normal_956_573.6-1599","normal(0.6)","Normal_956_573.6",1599,0,0.01747,-0.01747,1,-0.01835,3.05342,8,0,0.690431519699812,0.954971857410882,0.997498436522827,"svmRadialSigma","unseen","class_0","class_0",0.0594460952563377,0.338818443172808,"TN"
"7895","normal(0.6)-Normal_-597_358.2-1599","normal(0.6)","Normal_-597_358.2",1599,0,-0.00731,0.00731,1,0.0461,2.89912,12,0,0.67479674796748,0.957473420888055,0.998749218261413,"svmRadialSigma","unseen","class_0","class_0",0.121399844482823,0.338818443172808,"TN"
"7900","normal(0.6)-Normal_-277_166.2-1599","normal(0.6)","Normal_-277_166.2",1599,0,-0.02188,0.02188,1,-0.08082,3.08113,14,0,0.683552220137586,0.958724202626642,0.997498436522827,"svmRadialSigma","unseen","class_0","class_0",0.0966387177097473,0.338818443172808,"TN"
"7901","close_normal-tukey(0.1)-1613","close_normal","tukey(0.1)",1613,0,0.00838,-0.00838,1,-0.02846,3.19512,17,0,0.702417854928704,0.949163050216987,0.996280223186609,"svmRadialSigma","unseen","class_1","class_0",0.0888625085652244,0.338818443172808,"FN"
"7906","sym_long_tail-t(1)-1613","sym_long_tail","t(1)",1613,0,-0.0135,0.0135,1,3.34835,284.78952,244,150,0.981401115933044,0.99008059516429,0.993180409175449,"svmRadialSigma","unseen","class_1","class_1",0.950170256153132,0.338818443172808,"TP"
"7911","sym_short_tail-uniform(0,1)-1613","sym_short_tail","uniform(0,1)",1613,0,-0.00275,0.00275,1,-0.02444,1.80593,0,0,0.570365778053317,1,1,"svmRadialSigma","unseen","class_1","class_1",0.971097530933652,0.338818443172808,"TP"
"7916","asym_long_tail-Weibull(0.5,1)-1613","asym_long_tail","Weibull(0.5,1)",1613,0,-0.33061,0.33061,1,5.71921,46.99388,210,103,0.927464352138872,0.964662120272784,0.982641041537508,"svmRadialSigma","unseen","class_1","class_1",0.966978794929966,0.338818443172808,"TP"
"7921","asym_short_tail-beta(2,1)-1613","asym_short_tail","beta(2,1)",1613,0,0.16765,-0.16765,1,-0.57567,2.44463,0,0,0.63112213267204,0.958462492250465,1,"svmRadialSigma","unseen","class_1","class_1",0.96837826007781,0.338818443172808,"TP"
"7930","normal(0.6)-Normal_548_328.8-1613","normal(0.6)","Normal_548_328.8",1613,0,-0.00279,0.00279,1,-0.06637,2.92813,7,0,0.683818970861748,0.949163050216987,0.996900185988841,"svmRadialSigma","unseen","class_0","class_0",0.0263760473990671,0.338818443172808,"TN"
"7935","normal(0.6)-Normal_-605_363-1613","normal(0.6)","Normal_-605_363",1613,0,0.00449,-0.00449,1,-0.03915,3.18609,18,0,0.695598264104154,0.950402975821451,0.995660260384377,"svmRadialSigma","unseen","class_0","class_0",0.0603254104688243,0.338818443172808,"TN"
"7940","normal(0.6)-Normal_956_573.6-1613","normal(0.6)","Normal_956_573.6",1613,0,0.02873,-0.02873,1,-0.06346,3.0586,10,0,0.686298822070676,0.954122752634842,0.997520148791073,"svmRadialSigma","unseen","class_0","class_0",0.0563777298699919,0.338818443172808,"TN"
"7945","normal(0.6)-Normal_-597_358.2-1613","normal(0.6)","Normal_-597_358.2",1613,0,-0.00914,0.00914,1,0.02839,2.853,9,0,0.676379417234966,0.958462492250465,0.998140111593304,"svmRadialSigma","unseen","class_0","class_0",0.0992964615748603,0.338818443172808,"TN"
"7950","normal(0.6)-Normal_-277_166.2-1613","normal(0.6)","Normal_-277_166.2",1613,0,0.00371,-0.00371,1,-0.13585,3.11303,13,0,0.693118412895226,0.950402975821451,0.998140111593304,"svmRadialSigma","unseen","class_0","class_0",0.0446698623877017,0.338818443172808,"TN"
"7951","close_normal-tukey(0.1)-1621","close_normal","tukey(0.1)",1621,0,0.00594,-0.00594,1,0.00112,3.25024,19,0,0.690931523750771,0.948180135718692,0.995064774830352,"svmRadialSigma","unseen","class_1","class_0",0.0632974241070138,0.338818443172808,"FN"
"7956","sym_long_tail-t(1)-1621","sym_long_tail","t(1)",1621,0,-0.006,0.006,1,-0.13016,241.63101,251,153,0.980876002467613,0.990129549660703,0.992597162245527,"svmRadialSigma","unseen","class_1","class_1",0.95400175000586,0.338818443172808,"TP"
"7961","sym_short_tail-uniform(0,1)-1621","sym_short_tail","uniform(0,1)",1621,0,0.02419,-0.02419,1,-0.03967,1.86049,0,0,0.582356570018507,1,1,"svmRadialSigma","unseen","class_1","class_1",0.970897598973001,0.338818443172808,"TP"
"7966","asym_long_tail-Weibull(0.5,1)-1621","asym_long_tail","Weibull(0.5,1)",1621,0,-0.3702,0.3702,1,4.35606,28.40582,196,106,0.912399753238742,0.959901295496607,0.975323874151758,"svmRadialSigma","unseen","class_1","class_1",0.962772404787447,0.338818443172808,"TP"
"7971","asym_short_tail-beta(2,1)-1621","asym_short_tail","beta(2,1)",1621,0,0.16155,-0.16155,1,-0.56853,2.42571,0,0,0.62553979025293,0.963602714373843,1,"svmRadialSigma","unseen","class_1","class_1",0.97538894433237,0.338818443172808,"TP"
"7980","normal(0.6)-Normal_548_328.8-1621","normal(0.6)","Normal_548_328.8",1621,0,-0.01246,0.01246,1,-0.05386,2.94876,7,0,0.684762492288711,0.948180135718692,0.99691548426897,"svmRadialSigma","unseen","class_0","class_0",0.0298833647763749,0.338818443172808,"TN"
"7985","normal(0.6)-Normal_-605_363-1621","normal(0.6)","Normal_-605_363",1621,0,-0.0158,0.0158,1,-0.02361,3.20318,20,0,0.694632942628007,0.951881554595928,0.995064774830352,"svmRadialSigma","unseen","class_0","class_0",0.09796805796606,0.338818443172808,"TN"
"7990","normal(0.6)-Normal_956_573.6-1621","normal(0.6)","Normal_956_573.6",1621,0,0.01679,-0.01679,1,-0.07497,3.08067,11,0,0.686613201727329,0.954349167180753,0.99691548426897,"svmRadialSigma","unseen","class_0","class_0",0.0384800693522838,0.338818443172808,"TN"
