"","sample_id","dist_family","dist","size","mean","median","mean_median","sd","skewness","kurtosis","outliers_minor","outliers_extream","sigma_1_ratio","sigma_2_ratio","sigma_3_ratio","model","test_set","actual","predicted","score","threshold","type"
"9116","asym_long_tail-Weibull(0.5,1)-1892","asym_long_tail","Weibull(0.5,1)",1892,0,-0.32816,0.32816,1,5.50262,42.64236,200,112,0.930232558139535,0.965116279069767,0.980443974630021,"gbm","unseen","class_1","class_1",0.994739031949862,0.453550094789808,"TP"
"9121","asym_short_tail-beta(2,1)-1892","asym_short_tail","beta(2,1)",1892,0,0.19844,-0.19844,1,-0.53605,2.31738,0,0,0.619978858350951,0.964587737843552,1,"gbm","unseen","class_1","class_1",0.971976569133578,0.453550094789808,"TP"
"9130","normal(0.6)-Normal_548_328.8-1892","normal(0.6)","Normal_548_328.8",1892,0,-0.00422,0.00422,1,-0.00433,2.86067,13,0,0.67600422832981,0.953488372093023,0.999471458773784,"gbm","unseen","class_0","class_0",0.139303945393373,0.453550094789808,"TN"
"9135","normal(0.6)-Normal_-605_363-1892","normal(0.6)","Normal_-605_363",1892,0,-0.00418,0.00418,1,-0.03135,3.05017,20,0,0.69661733615222,0.945560253699789,0.998414376321353,"gbm","unseen","class_0","class_0",0.0687803470550881,0.453550094789808,"TN"
"9140","normal(0.6)-Normal_956_573.6-1892","normal(0.6)","Normal_956_573.6",1892,0,0.00037,-0.00037,1,-0.04489,3.20778,16,0,0.689217758985201,0.954545454545455,0.997357293868922,"gbm","unseen","class_0","class_0",0.0573046098335288,0.453550094789808,"TN"
"9145","normal(0.6)-Normal_-597_358.2-1892","normal(0.6)","Normal_-597_358.2",1892,0,-0.00306,0.00306,1,0.08898,2.93672,13,0,0.676532769556025,0.957188160676533,0.998414376321353,"gbm","unseen","class_0","class_0",0.0915564770159203,0.453550094789808,"TN"
"9150","normal(0.6)-Normal_-277_166.2-1892","normal(0.6)","Normal_-277_166.2",1892,0,-0.007,0.007,1,0.03529,2.99092,10,0,0.669661733615222,0.955602536997886,0.997357293868922,"gbm","unseen","class_0","class_0",0.0722521779988131,0.453550094789808,"TN"
"9151","close_normal-tukey(0.1)-1895","close_normal","tukey(0.1)",1895,0,0.02416,-0.02416,1,-0.06669,3.0875,21,0,0.692348284960422,0.953034300791557,0.996306068601583,"gbm","unseen","class_1","class_0",0.0672743059510069,0.453550094789808,"FN"
"9156","sym_long_tail-t(1)-1895","sym_long_tail","t(1)",1895,0,-0.00393,0.00393,1,-4.13222,251.98787,321,200,0.970448548812665,0.984696569920844,0.988918205804749,"gbm","unseen","class_1","class_1",0.982069749816896,0.453550094789808,"TP"
"9161","sym_short_tail-uniform(0,1)-1895","sym_short_tail","uniform(0,1)",1895,0,0.00316,-0.00316,1,-0.00079,1.79197,0,0,0.567282321899736,1,1,"gbm","unseen","class_1","class_1",0.992297417482642,0.453550094789808,"TP"
"9166","asym_long_tail-Weibull(0.5,1)-1895","asym_long_tail","Weibull(0.5,1)",1895,0,-0.32934,0.32934,1,6.0059,53.29363,210,112,0.929287598944591,0.966754617414248,0.981530343007916,"gbm","unseen","class_1","class_1",0.994739031949862,0.453550094789808,"TP"
"9171","asym_short_tail-beta(2,1)-1895","asym_short_tail","beta(2,1)",1895,0,0.17363,-0.17363,1,-0.5268,2.33053,0,0,0.622163588390501,0.964643799472296,1,"gbm","unseen","class_1","class_1",0.971976569133578,0.453550094789808,"TP"
"9180","normal(0.6)-Normal_548_328.8-1895","normal(0.6)","Normal_548_328.8",1895,0,-0.00436,0.00436,1,-0.00862,2.87579,15,0,0.676517150395778,0.953562005277045,0.999472295514512,"gbm","unseen","class_0","class_0",0.152858316522771,0.453550094789808,"TN"
"9185","normal(0.6)-Normal_-605_363-1895","normal(0.6)","Normal_-605_363",1895,0,6e-05,-6e-05,1,-0.03169,3.04313,20,0,0.696569920844327,0.946174142480211,0.998416886543536,"gbm","unseen","class_0","class_0",0.0598722662262713,0.453550094789808,"TN"
"9190","normal(0.6)-Normal_956_573.6-1895","normal(0.6)","Normal_956_573.6",1895,0,-0.00111,0.00111,1,-0.03285,3.19712,16,0,0.688126649076517,0.954089709762533,0.997361477572559,"gbm","unseen","class_0","class_0",0.0662073113577351,0.453550094789808,"TN"
"9195","normal(0.6)-Normal_-597_358.2-1895","normal(0.6)","Normal_-597_358.2",1895,0,0.00495,-0.00495,1,0.07436,2.96827,14,0,0.679155672823219,0.956200527704485,0.997889182058047,"gbm","unseen","class_0","class_0",0.0961122115322964,0.453550094789808,"TN"
"9200","normal(0.6)-Normal_-277_166.2-1895","normal(0.6)","Normal_-277_166.2",1895,0,-0.01116,0.01116,1,0.04814,2.98524,11,0,0.669129287598945,0.956200527704485,0.997361477572559,"gbm","unseen","class_0","class_0",0.0751998914049713,0.453550094789808,"TN"
"9201","close_normal-tukey(0.1)-1901","close_normal","tukey(0.1)",1901,0,0.02335,-0.02335,1,-0.05419,3.1267,23,0,0.698579694897422,0.951078379800105,0.996317727511836,"gbm","unseen","class_1","class_0",0.062642814596954,0.453550094789808,"FN"
"9206","sym_long_tail-t(1)-1901","sym_long_tail","t(1)",1901,0,-0.00252,0.00252,1,-4.16437,254.48112,321,204,0.970541820094687,0.985270910047343,0.988953182535508,"gbm","unseen","class_1","class_1",0.982069749816896,0.453550094789808,"TP"
"9211","sym_short_tail-uniform(0,1)-1901","sym_short_tail","uniform(0,1)",1901,0,0.00328,-0.00328,1,-0.00751,1.78851,0,0,0.569700157811678,1,1,"gbm","unseen","class_1","class_1",0.993312167358365,0.453550094789808,"TP"
"9216","asym_long_tail-Weibull(0.5,1)-1901","asym_long_tail","Weibull(0.5,1)",1901,0,-0.33644,0.33644,1,6.09085,56.81845,216,122,0.925302472382956,0.964755391899001,0.981062598632299,"gbm","unseen","class_1","class_1",0.994739031949862,0.453550094789808,"TP"
"9221","asym_short_tail-beta(2,1)-1901","asym_short_tail","beta(2,1)",1901,0,0.18175,-0.18175,1,-0.55849,2.366,0,0,0.628090478695423,0.962651236191478,1,"gbm","unseen","class_1","class_1",0.976007887427131,0.453550094789808,"TP"
"9230","normal(0.6)-Normal_548_328.8-1901","normal(0.6)","Normal_548_328.8",1901,0,-0.00121,0.00121,1,-0.00418,2.8629,12,0,0.677538137822199,0.953182535507628,0.999473961073119,"gbm","unseen","class_0","class_0",0.178971039004865,0.453550094789808,"TN"
"9235","normal(0.6)-Normal_-605_363-1901","normal(0.6)","Normal_-605_363",1901,0,0.00964,-0.00964,1,-0.04281,3.00661,18,0,0.694371383482378,0.948448185165702,0.998421883219358,"gbm","unseen","class_0","class_0",0.0488692059985388,0.453550094789808,"TN"
"9240","normal(0.6)-Normal_956_573.6-1901","normal(0.6)","Normal_956_573.6",1901,0,0.00208,-0.00208,1,-0.04756,3.18147,16,0,0.685954760652288,0.954234613361389,0.997369805365597,"gbm","unseen","class_0","class_0",0.0551145896863928,0.453550094789808,"TN"
"9245","normal(0.6)-Normal_-597_358.2-1901","normal(0.6)","Normal_-597_358.2",1901,0,0.00473,-0.00473,1,0.08227,2.93471,10,0,0.675960021041557,0.95581273014203,0.998421883219358,"gbm","unseen","class_0","class_0",0.0894328722156386,0.453550094789808,"TN"
"9250","normal(0.6)-Normal_-277_166.2-1901","normal(0.6)","Normal_-277_166.2",1901,0,-0.0028,0.0028,1,0.0116,2.94536,11,0,0.669121514992109,0.95581273014203,0.997895844292478,"gbm","unseen","class_0","class_0",0.063387855358625,0.453550094789808,"TN"
"9251","close_normal-tukey(0.1)-1904","close_normal","tukey(0.1)",1904,0,0.0174,-0.0174,1,0.00582,3.23368,27,0,0.696428571428571,0.951155462184874,0.995798319327731,"gbm","unseen","class_1","class_0",0.127925628008455,0.453550094789808,"FN"
"9256","sym_long_tail-t(1)-1904","sym_long_tail","t(1)",1904,0,-0.00554,0.00554,1,-4.14793,253.25689,326,205,0.971113445378151,0.984768907563025,0.988970588235294,"gbm","unseen","class_1","class_1",0.982069749816896,0.453550094789808,"TP"
"9261","sym_short_tail-uniform(0,1)-1904","sym_short_tail","uniform(0,1)",1904,0,0.01082,-0.01082,1,-0.01272,1.80801,0,0,0.569327731092437,1,1,"gbm","unseen","class_1","class_1",0.990812811822969,0.453550094789808,"TP"
"9266","asym_long_tail-Weibull(0.5,1)-1904","asym_long_tail","Weibull(0.5,1)",1904,0,-0.34284,0.34284,1,6.19026,61.97108,212,113,0.917542016806723,0.965861344537815,0.98109243697479,"gbm","unseen","class_1","class_1",0.994739031949862,0.453550094789808,"TP"
"9271","asym_short_tail-beta(2,1)-1904","asym_short_tail","beta(2,1)",1904,0,0.18544,-0.18544,1,-0.55716,2.36006,0,0,0.627626050420168,0.96218487394958,1,"gbm","unseen","class_1","class_1",0.976007887427131,0.453550094789808,"TP"
"9280","normal(0.6)-Normal_548_328.8-1904","normal(0.6)","Normal_548_328.8",1904,0,-0.00012,0.00012,1,-0.01032,2.85592,12,0,0.677521008403361,0.953256302521008,0.999474789915966,"gbm","unseen","class_0","class_0",0.157255055946045,0.453550094789808,"TN"
"9285","normal(0.6)-Normal_-605_363-1904","normal(0.6)","Normal_-605_363",1904,0,0.00628,-0.00628,1,-0.04631,3.05407,20,0,0.697478991596639,0.948004201680672,0.997899159663866,"gbm","unseen","class_0","class_0",0.0472127728477109,0.453550094789808,"TN"
"9290","normal(0.6)-Normal_956_573.6-1904","normal(0.6)","Normal_956_573.6",1904,0,0.00512,-0.00512,1,-0.03324,3.10446,14,0,0.678571428571429,0.95640756302521,0.997899159663866,"gbm","unseen","class_0","class_0",0.0623939044539435,0.453550094789808,"TN"
"9295","normal(0.6)-Normal_-597_358.2-1904","normal(0.6)","Normal_-597_358.2",1904,0,0.00337,-0.00337,1,0.0764,2.95609,11,0,0.676995798319328,0.95640756302521,0.997899159663866,"gbm","unseen","class_0","class_0",0.0919684374538329,0.453550094789808,"TN"
"9300","normal(0.6)-Normal_-277_166.2-1904","normal(0.6)","Normal_-277_166.2",1904,0,-0.00452,0.00452,1,0.01085,2.91448,10,0,0.669642857142857,0.954831932773109,0.998424369747899,"gbm","unseen","class_0","class_0",0.063387855358625,0.453550094789808,"TN"
"9301","close_normal-tukey(0.1)-1907","close_normal","tukey(0.1)",1907,0,0.02244,-0.02244,1,-0.00475,3.24463,28,0,0.695857367593078,0.951232302045097,0.99580492920818,"gbm","unseen","class_1","class_0",0.188162866822546,0.453550094789808,"FN"
"9306","sym_long_tail-t(1)-1907","sym_long_tail","t(1)",1907,0,-0.00641,0.00641,1,-4.15355,253.72007,331,211,0.97115888830624,0.984792868379654,0.988987939171474,"gbm","unseen","class_1","class_1",0.982069749816896,0.453550094789808,"TP"
"9311","sym_short_tail-uniform(0,1)-1907","sym_short_tail","uniform(0,1)",1907,0,-0.00335,0.00335,1,-0.00444,1.80256,0,0,0.56790770844258,1,1,"gbm","unseen","class_1","class_1",0.991573658219604,0.453550094789808,"TP"
"9316","asym_long_tail-Weibull(0.5,1)-1907","asym_long_tail","Weibull(0.5,1)",1907,0,-0.35602,0.35602,1,6.04065,62.90244,206,100,0.912427897220766,0.964866282118511,0.983219716832722,"gbm","unseen","class_1","class_1",0.994739031949862,0.453550094789808,"TP"
"9321","asym_short_tail-beta(2,1)-1907","asym_short_tail","beta(2,1)",1907,0,0.1771,-0.1771,1,-0.51462,2.31574,0,0,0.622443628736235,0.965390665967488,1,"gbm","unseen","class_1","class_1",0.977712656167645,0.453550094789808,"TP"
"9330","normal(0.6)-Normal_548_328.8-1907","normal(0.6)","Normal_548_328.8",1907,0,0.00213,-0.00213,1,-0.01349,2.86896,15,0,0.678028316727845,0.953329837441007,0.999475616151023,"gbm","unseen","class_0","class_0",0.132267621496109,0.453550094789808,"TN"
"9335","normal(0.6)-Normal_-605_363-1907","normal(0.6)","Normal_-605_363",1907,0,0.01454,-0.01454,1,-0.05542,3.05305,20,0,0.697430519140011,0.94861038280021,0.99790246460409,"gbm","unseen","class_0","class_0",0.057013425206922,0.453550094789808,"TN"
"9340","normal(0.6)-Normal_956_573.6-1907","normal(0.6)","Normal_956_573.6",1907,0,0.00751,-0.00751,1,-0.06902,3.05244,12,0,0.673833245936025,0.956476140534872,0.99790246460409,"gbm","unseen","class_0","class_0",0.0431813078309484,0.453550094789808,"TN"
"9345","normal(0.6)-Normal_-597_358.2-1907","normal(0.6)","Normal_-597_358.2",1907,0,0.01257,-0.01257,1,0.05139,2.98572,12,0,0.678552700576822,0.955427372836917,0.997378080755113,"gbm","unseen","class_0","class_0",0.0803633353121858,0.453550094789808,"TN"
"9350","normal(0.6)-Normal_-277_166.2-1907","normal(0.6)","Normal_-277_166.2",1907,0,-0.01107,0.01107,1,0.03099,2.93118,11,0,0.668589407446251,0.953854221289984,0.998426848453068,"gbm","unseen","class_0","class_0",0.0610104663854271,0.453550094789808,"TN"
"9351","close_normal-tukey(0.1)-1908","close_normal","tukey(0.1)",1908,0,0.02334,-0.02334,1,-0.04407,3.34394,29,0,0.697589098532495,0.950733752620545,0.994758909853249,"gbm","unseen","class_1","class_0",0.222300996375908,0.453550094789808,"FN"
"9356","sym_long_tail-t(1)-1908","sym_long_tail","t(1)",1908,0,-0.01544,0.01544,1,-0.73785,227.26703,326,202,0.973270440251572,0.984276729559748,0.989517819706499,"gbm","unseen","class_1","class_1",0.982069749816896,0.453550094789808,"TP"
"9361","sym_short_tail-uniform(0,1)-1908","sym_short_tail","uniform(0,1)",1908,0,-0.00985,0.00985,1,0.01071,1.80164,0,0,0.568658280922432,1,1,"gbm","unseen","class_1","class_1",0.992915508762047,0.453550094789808,"TP"
"9366","asym_long_tail-Weibull(0.5,1)-1908","asym_long_tail","Weibull(0.5,1)",1908,0,-0.36378,0.36378,1,5.90698,60.34475,216,103,0.907756813417191,0.964360587002096,0.982180293501048,"gbm","unseen","class_1","class_1",0.994739031949862,0.453550094789808,"TP"
"9371","asym_short_tail-beta(2,1)-1908","asym_short_tail","beta(2,1)",1908,0,0.18236,-0.18236,1,-0.53561,2.35785,0,0,0.627882599580713,0.963312368972746,1,"gbm","unseen","class_1","class_1",0.976007887427131,0.453550094789808,"TP"
"9380","normal(0.6)-Normal_548_328.8-1908","normal(0.6)","Normal_548_328.8",1908,0,0.00893,-0.00893,1,-0.01773,2.85974,13,0,0.677672955974843,0.953878406708595,0.999475890985325,"gbm","unseen","class_0","class_0",0.125152011592298,0.453550094789808,"TN"
"9385","normal(0.6)-Normal_-605_363-1908","normal(0.6)","Normal_-605_363",1908,0,0.01206,-0.01206,1,-0.04978,3.03229,19,0,0.69601677148847,0.94916142557652,0.9979035639413,"gbm","unseen","class_0","class_0",0.057013425206922,0.453550094789808,"TN"
"9390","normal(0.6)-Normal_956_573.6-1908","normal(0.6)","Normal_956_573.6",1908,0,0.00818,-0.00818,1,-0.08201,3.05861,13,0,0.674528301886792,0.955974842767296,0.998427672955975,"gbm","unseen","class_0","class_0",0.0431813078309484,0.453550094789808,"TN"
"9395","normal(0.6)-Normal_-597_358.2-1908","normal(0.6)","Normal_-597_358.2",1908,0,0.01366,-0.01366,1,0.0582,2.98374,11,0,0.680293501048218,0.955450733752621,0.997379454926625,"gbm","unseen","class_0","class_0",0.088857844886855,0.453550094789808,"TN"
"9400","normal(0.6)-Normal_-277_166.2-1908","normal(0.6)","Normal_-277_166.2",1908,0,-0.01216,0.01216,1,0.03508,2.90255,10,0,0.666666666666667,0.95440251572327,0.998427672955975,"gbm","unseen","class_0","class_0",0.0670019917719016,0.453550094789808,"TN"
"9401","close_normal-tukey(0.1)-1910","close_normal","tukey(0.1)",1910,0,0.02436,-0.02436,1,-0.05565,3.37522,29,0,0.699476439790576,0.950785340314136,0.994240837696335,"gbm","unseen","class_1","class_1",0.503141957303388,0.453550094789808,"TP"
"9406","sym_long_tail-t(1)-1910","sym_long_tail","t(1)",1910,0,-0.01555,0.01555,1,-0.73694,227.54841,324,202,0.973298429319372,0.984293193717278,0.989528795811518,"gbm","unseen","class_1","class_1",0.982069749816896,0.453550094789808,"TP"
"9411","sym_short_tail-uniform(0,1)-1910","sym_short_tail","uniform(0,1)",1910,0,-0.01433,0.01433,1,0.01239,1.81083,0,0,0.569109947643979,1,1,"gbm","unseen","class_1","class_1",0.992622939235277,0.453550094789808,"TP"
"9416","asym_long_tail-Weibull(0.5,1)-1910","asym_long_tail","Weibull(0.5,1)",1910,0,-0.37585,0.37585,1,5.15431,45.34082,216,110,0.906806282722513,0.963350785340314,0.981151832460733,"gbm","unseen","class_1","class_1",0.994739031949862,0.453550094789808,"TP"
"9421","asym_short_tail-beta(2,1)-1910","asym_short_tail","beta(2,1)",1910,0,0.18653,-0.18653,1,-0.57268,2.40304,0,0,0.632984293193717,0.960732984293194,1,"gbm","unseen","class_1","class_1",0.973364703968929,0.453550094789808,"TP"
"9430","normal(0.6)-Normal_548_328.8-1910","normal(0.6)","Normal_548_328.8",1910,0,0.00699,-0.00699,1,-0.01685,2.85115,12,0,0.67696335078534,0.953926701570681,0.999476439790576,"gbm","unseen","class_0","class_0",0.125152011592298,0.453550094789808,"TN"
"9435","normal(0.6)-Normal_-605_363-1910","normal(0.6)","Normal_-605_363",1910,0,0.01325,-0.01325,1,-0.0447,3.02239,19,0,0.695287958115183,0.949738219895288,0.997905759162304,"gbm","unseen","class_0","class_0",0.0545467889095348,0.453550094789808,"TN"
"9440","normal(0.6)-Normal_956_573.6-1910","normal(0.6)","Normal_956_573.6",1910,0,0.00411,-0.00411,1,-0.07462,3.06981,13,0,0.67696335078534,0.955497382198953,0.998429319371728,"gbm","unseen","class_0","class_0",0.0516299277576471,0.453550094789808,"TN"
"9445","normal(0.6)-Normal_-597_358.2-1910","normal(0.6)","Normal_-597_358.2",1910,0,0.01091,-0.01091,1,0.05461,3.00523,12,0,0.679581151832461,0.953926701570681,0.99738219895288,"gbm","unseen","class_0","class_0",0.0765339269032155,0.453550094789808,"TN"
"9450","normal(0.6)-Normal_-277_166.2-1910","normal(0.6)","Normal_-277_166.2",1910,0,-0.00606,0.00606,1,0.01925,2.9309,11,0,0.667015706806283,0.953926701570681,0.998429319371728,"gbm","unseen","class_0","class_0",0.063387855358625,0.453550094789808,"TN"
"9451","close_normal-tukey(0.1)-1914","close_normal","tukey(0.1)",1914,0,0.01861,-0.01861,1,-0.01237,3.32044,28,0,0.69644723092999,0.952978056426332,0.994252873563218,"gbm","unseen","class_1","class_0",0.285577755589502,0.453550094789808,"FN"
"9456","sym_long_tail-t(1)-1914","sym_long_tail","t(1)",1914,0,-0.00783,0.00783,1,-4.18413,256.14713,328,203,0.972309299895507,0.984848484848485,0.989028213166144,"gbm","unseen","class_1","class_1",0.982069749816896,0.453550094789808,"TP"
"9461","sym_short_tail-uniform(0,1)-1914","sym_short_tail","uniform(0,1)",1914,0,0.00992,-0.00992,1,-0.01177,1.82452,0,0,0.574712643678161,1,1,"gbm","unseen","class_1","class_1",0.990812811822969,0.453550094789808,"TP"
"9466","asym_long_tail-Weibull(0.5,1)-1914","asym_long_tail","Weibull(0.5,1)",1914,0,-0.39447,0.39447,1,4.25217,29.26761,223,115,0.902298850574713,0.959770114942529,0.978056426332288,"gbm","unseen","class_1","class_1",0.994744781855524,0.453550094789808,"TP"
"9471","asym_short_tail-beta(2,1)-1914","asym_short_tail","beta(2,1)",1914,0,0.17676,-0.17676,1,-0.55905,2.40228,0,0,0.626436781609195,0.961337513061651,1,"gbm","unseen","class_1","class_1",0.973364703968929,0.453550094789808,"TP"
"9480","normal(0.6)-Normal_548_328.8-1914","normal(0.6)","Normal_548_328.8",1914,0,0.00391,-0.00391,1,-0.00462,2.81678,9,0,0.6760710553814,0.954022988505747,1,"gbm","unseen","class_0","class_0",0.278425915138884,0.453550094789808,"TN"
"9485","normal(0.6)-Normal_-605_363-1914","normal(0.6)","Normal_-605_363",1914,0,0.0193,-0.0193,1,-0.062,3.0101,18,0,0.693312434691745,0.948798328108673,0.99791013584117,"gbm","unseen","class_0","class_0",0.0595181231490768,0.453550094789808,"TN"
"9490","normal(0.6)-Normal_956_573.6-1914","normal(0.6)","Normal_956_573.6",1914,0,0.00617,-0.00617,1,-0.07514,3.06376,13,0,0.676593521421108,0.955590386624869,0.99791013584117,"gbm","unseen","class_0","class_0",0.0431813078309484,0.453550094789808,"TN"
"9495","normal(0.6)-Normal_-597_358.2-1914","normal(0.6)","Normal_-597_358.2",1914,0,0.00466,-0.00466,1,0.05068,3.00221,12,0,0.68025078369906,0.952978056426332,0.997387669801463,"gbm","unseen","class_0","class_0",0.0879392756688333,0.453550094789808,"TN"
"9500","normal(0.6)-Normal_-277_166.2-1914","normal(0.6)","Normal_-277_166.2",1914,0,-0.0075,0.0075,1,0.02864,2.9353,12,0,0.668234064785789,0.95350052246604,0.998432601880878,"gbm","unseen","class_0","class_0",0.063387855358625,0.453550094789808,"TN"
"9501","close_normal-tukey(0.1)-1924","close_normal","tukey(0.1)",1924,0,0.02176,-0.02176,1,0.03646,3.36097,33,0,0.6995841995842,0.9495841995842,0.994802494802495,"gbm","unseen","class_1","class_0",0.371068134595136,0.453550094789808,"FN"
"9506","sym_long_tail-t(1)-1924","sym_long_tail","t(1)",1924,0,-0.00317,0.00317,1,-4.22441,254.67315,327,201,0.972453222453222,0.984927234927235,0.989085239085239,"gbm","unseen","class_1","class_1",0.982069749816896,0.453550094789808,"TP"
"9511","sym_short_tail-uniform(0,1)-1924","sym_short_tail","uniform(0,1)",1924,0,-0.00547,0.00547,1,-0.01886,1.86669,0,0,0.586278586278586,1,1,"gbm","unseen","class_1","class_1",0.991350090519428,0.453550094789808,"TP"
"9516","asym_long_tail-Weibull(0.5,1)-1924","asym_long_tail","Weibull(0.5,1)",1924,0,-0.37781,0.37781,1,4.63692,34.88437,222,105,0.903846153846154,0.962058212058212,0.978170478170478,"gbm","unseen","class_1","class_1",0.994739031949862,0.453550094789808,"TP"
