"","sample_id","dist_family","dist","size","mean","median","mean_median_diff","sd","skewness","kurtosis","outliers_minor_ratio","outliers_extream_ratio","sigma_1_ratio","sigma_2_ratio","sigma_3_ratio","model","test_set","actual","predicted","score","threshold","type"
"7534","normal(0.6)-Normal_-605_363-1470","normal(0.6)","Normal_-605_363",1470,0,0.00676,0.00676,1,-0.00981,3.02444,0.00748299319727891,0,0.681632653061224,0.956462585034014,0.997278911564626,"svmRadialSigma","unseen","class_0","class_0",0.0444323738686623,0.468671536447808,"TN"
"7539","normal(0.6)-Normal_956_573.6-1470","normal(0.6)","Normal_956_573.6",1470,0,0.00198,0.00198,1,-0.07645,3.04902,0.00612244897959184,0,0.684353741496599,0.958503401360544,0.995918367346939,"svmRadialSigma","unseen","class_0","class_0",0.04992686122157,0.468671536447808,"TN"
"7544","normal(0.6)-Normal_-597_358.2-1470","normal(0.6)","Normal_-597_358.2",1470,0,0.00743,0.00743,1,-0.0448,3.23559,0.00748299319727891,0,0.69047619047619,0.953741496598639,0.997959183673469,"svmRadialSigma","unseen","class_0","class_0",0.0422768457195212,0.468671536447808,"TN"
"7549","normal(0.6)-Normal_-277_166.2-1470","normal(0.6)","Normal_-277_166.2",1470,0,-0.00676,0.00676,1,0.02662,3.0339,0.00612244897959184,0,0.671428571428571,0.959863945578231,0.994557823129252,"svmRadialSigma","unseen","class_0","class_0",0.0620139627331725,0.468671536447808,"TN"
"7551","close_normal-tukey(0.1)-1489","close_normal","tukey(0.1)",1489,0,-0.0066,0.0066,1,0.06054,3.04261,0.0107454667562122,0,0.688381464069846,0.950973807924782,0.99798522498321,"svmRadialSigma","unseen","class_1","class_0",0.0437750502074558,0.468671536447808,"FN"
"7556","sym_long_tail-t(1)-1489","sym_long_tail","t(1)",1489,0,-0.01669,0.01669,1,16.69906,438.57283,0.1645399597045,0.0980523841504365,0.965748824714574,0.985224983210208,0.991269308260578,"svmRadialSigma","unseen","class_1","class_1",0.950735294935492,0.468671536447808,"TP"
"7561","sym_short_tail-uniform(0,1)-1489","sym_short_tail","uniform(0,1)",1489,0,0.05059,0.05059,1,-0.06058,1.8103,0,0,0.58428475486904,1,1,"svmRadialSigma","unseen","class_1","class_1",0.967036328301834,0.468671536447808,"TP"
"7566","asym_long_tail-Weibull(0.5,1)-1489","asym_long_tail","Weibull(0.5,1)",1489,0,-0.33859,0.33859,1,5.52537,45.00968,0.123572867696441,0.0765614506380121,0.921423774345198,0.961719274680994,0.981195433176629,"svmRadialSigma","unseen","class_1","class_1",0.964226363328907,0.468671536447808,"TP"
"7571","asym_short_tail-beta(2,1)-1489","asym_short_tail","beta(2,1)",1489,0,0.11601,0.11601,1,-0.5146,2.41527,0,0,0.625923438549362,0.959032907991941,1,"svmRadialSigma","unseen","class_1","class_1",0.978056358352839,0.468671536447808,"TP"
"7579","normal(0.6)-Normal_548_328.8-1489","normal(0.6)","Normal_548_328.8",1489,0,0.04677,0.04677,1,-0.05632,2.78587,0.00604432505036938,0,0.662860980523841,0.963734049697784,0.997313633310947,"svmRadialSigma","unseen","class_0","class_1",0.632712862323523,0.468671536447808,"FP"
"7584","normal(0.6)-Normal_-605_363-1489","normal(0.6)","Normal_-605_363",1489,0,0.01048,0.01048,1,-0.02845,2.99206,0.0073875083948959,0,0.679650772330423,0.957689724647414,0.997313633310947,"svmRadialSigma","unseen","class_0","class_0",0.0589904216938626,0.468671536447808,"TN"
"7589","normal(0.6)-Normal_956_573.6-1489","normal(0.6)","Normal_956_573.6",1489,0,-0.00964,0.00964,1,-0.02305,3.04708,0.00604432505036938,0,0.680322364002686,0.958361316319678,0.996642041638684,"svmRadialSigma","unseen","class_0","class_0",0.0508461726577331,0.468671536447808,"TN"
"7594","normal(0.6)-Normal_-597_358.2-1489","normal(0.6)","Normal_-597_358.2",1489,0,-0.00073,0.00073,1,-0.05778,3.02683,0.00604432505036938,0,0.674278038952317,0.957018132975151,0.99798522498321,"svmRadialSigma","unseen","class_0","class_0",0.0707524993036792,0.468671536447808,"TN"
"7599","normal(0.6)-Normal_-277_166.2-1489","normal(0.6)","Normal_-277_166.2",1489,0,-0.00698,0.00698,1,0.09491,3.20984,0.0120886501007388,0,0.672263263935527,0.959032907991941,0.994627266621894,"svmRadialSigma","unseen","class_0","class_0",0.068143270209359,0.468671536447808,"TN"
"7601","close_normal-tukey(0.1)-1512","close_normal","tukey(0.1)",1512,0,-0.007,0.007,1,0.04972,3.17482,0.0105820105820106,0,0.699074074074074,0.949074074074074,0.998015873015873,"svmRadialSigma","unseen","class_1","class_0",0.0691379695493723,0.468671536447808,"FN"
"7606","sym_long_tail-t(1)-1512","sym_long_tail","t(1)",1512,0,-0.01948,0.01948,1,14.89302,327.36608,0.167989417989418,0.0985449735449735,0.96957671957672,0.985449735449735,0.989417989417989,"svmRadialSigma","unseen","class_1","class_1",0.951511824295643,0.468671536447808,"TP"
"7611","sym_short_tail-uniform(0,1)-1512","sym_short_tail","uniform(0,1)",1512,0,0.04713,0.04713,1,-0.02137,1.70993,0,0,0.55489417989418,1,1,"svmRadialSigma","unseen","class_1","class_1",0.966265816564635,0.468671536447808,"TP"
"7616","asym_long_tail-Weibull(0.5,1)-1512","asym_long_tail","Weibull(0.5,1)",1512,0,-0.34402,0.34402,1,5.16607,37.85528,0.111111111111111,0.0595238095238095,0.925925925925926,0.962962962962963,0.977513227513228,"svmRadialSigma","unseen","class_1","class_1",0.961976722524082,0.468671536447808,"TP"
"7621","asym_short_tail-beta(2,1)-1512","asym_short_tail","beta(2,1)",1512,0,0.15792,0.15792,1,-0.5544,2.39441,0,0,0.626322751322751,0.96031746031746,1,"svmRadialSigma","unseen","class_1","class_1",0.977438041284967,0.468671536447808,"TP"
"7629","normal(0.6)-Normal_548_328.8-1512","normal(0.6)","Normal_548_328.8",1512,0,0.04457,0.04457,1,-0.0427,2.82091,0.00661375661375661,0,0.663359788359788,0.962301587301587,0.997354497354497,"svmRadialSigma","unseen","class_0","class_1",0.537668493362863,0.468671536447808,"FP"
"7634","normal(0.6)-Normal_-605_363-1512","normal(0.6)","Normal_-605_363",1512,0,0.02302,0.02302,1,-0.04241,2.95344,0.00595238095238095,0,0.678571428571429,0.957010582010582,0.998015873015873,"svmRadialSigma","unseen","class_0","class_0",0.107759823931685,0.468671536447808,"TN"
"7639","normal(0.6)-Normal_956_573.6-1512","normal(0.6)","Normal_956_573.6",1512,0,-0.0025,0.0025,1,-0.07213,2.99366,0.00661375661375661,0,0.671957671957672,0.959656084656085,0.996693121693122,"svmRadialSigma","unseen","class_0","class_0",0.064081983928068,0.468671536447808,"TN"
"7644","normal(0.6)-Normal_-597_358.2-1512","normal(0.6)","Normal_-597_358.2",1512,0,0.01024,0.01024,1,-0.09831,3.10172,0.00529100529100529,0,0.679232804232804,0.955026455026455,0.997354497354497,"svmRadialSigma","unseen","class_0","class_0",0.0348074310166693,0.468671536447808,"TN"
"7649","normal(0.6)-Normal_-277_166.2-1512","normal(0.6)","Normal_-277_166.2",1512,0,-0.02383,0.02383,1,0.07558,3.10473,0.00925925925925926,0,0.671957671957672,0.96031746031746,0.996031746031746,"svmRadialSigma","unseen","class_0","class_0",0.145104777721869,0.468671536447808,"TN"
"7651","close_normal-tukey(0.1)-1525","close_normal","tukey(0.1)",1525,0,-0.03725,0.03725,1,0.02459,3.08653,0.00918032786885246,0,0.680655737704918,0.954754098360656,0.996065573770492,"svmRadialSigma","unseen","class_1","class_0",0.0760533211981448,0.468671536447808,"FN"
"7656","sym_long_tail-t(1)-1525","sym_long_tail","t(1)",1525,0,-0.02447,0.02447,1,17.93351,407.98063,0.165245901639344,0.0957377049180328,0.975081967213115,0.989508196721312,0.994098360655738,"svmRadialSigma","unseen","class_1","class_1",0.950363459190559,0.468671536447808,"TP"
"7661","sym_short_tail-uniform(0,1)-1525","sym_short_tail","uniform(0,1)",1525,0,0.03466,0.03466,1,-0.05919,1.81247,0,0,0.591475409836066,1,1,"svmRadialSigma","unseen","class_1","class_1",0.967634433362414,0.468671536447808,"TP"
"7666","asym_long_tail-Weibull(0.5,1)-1525","asym_long_tail","Weibull(0.5,1)",1525,0,-0.36205,0.36205,1,4.91269,36.09875,0.119344262295082,0.0636065573770492,0.91672131147541,0.962622950819672,0.977049180327869,"svmRadialSigma","unseen","class_1","class_1",0.961001773646027,0.468671536447808,"TP"
"7671","asym_short_tail-beta(2,1)-1525","asym_short_tail","beta(2,1)",1525,0,0.15996,0.15996,1,-0.59828,2.42778,0,0,0.630819672131148,0.960655737704918,1,"svmRadialSigma","unseen","class_1","class_1",0.978038975811146,0.468671536447808,"TP"
"7679","normal(0.6)-Normal_548_328.8-1525","normal(0.6)","Normal_548_328.8",1525,0,0.04626,0.04626,1,-0.04478,2.83124,0.00721311475409836,0,0.664262295081967,0.962622950819672,0.997377049180328,"svmRadialSigma","unseen","class_0","class_1",0.574947225109697,0.468671536447808,"FP"
"7684","normal(0.6)-Normal_-605_363-1525","normal(0.6)","Normal_-605_363",1525,0,0.0266,0.0266,1,-0.10353,2.89178,0.00459016393442623,0,0.681967213114754,0.954098360655738,0.998688524590164,"svmRadialSigma","unseen","class_0","class_0",0.109083932736929,0.468671536447808,"TN"
"7689","normal(0.6)-Normal_956_573.6-1525","normal(0.6)","Normal_956_573.6",1525,0,0.00958,0.00958,1,-0.12729,3.15076,0.00918032786885246,0,0.681311475409836,0.956065573770492,0.995409836065574,"svmRadialSigma","unseen","class_0","class_0",0.0327974797834808,0.468671536447808,"TN"
"7694","normal(0.6)-Normal_-597_358.2-1525","normal(0.6)","Normal_-597_358.2",1525,0,0.00337,0.00337,1,-0.03692,2.87342,0.00524590163934426,0,0.672131147540984,0.95344262295082,0.998032786885246,"svmRadialSigma","unseen","class_0","class_0",0.0581386764386379,0.468671536447808,"TN"
"7699","normal(0.6)-Normal_-277_166.2-1525","normal(0.6)","Normal_-277_166.2",1525,0,-0.02122,0.02122,1,0.0914,3.08639,0.0111475409836066,0,0.674098360655738,0.958688524590164,0.995409836065574,"svmRadialSigma","unseen","class_0","class_0",0.0920001547318937,0.468671536447808,"TN"
"7701","close_normal-tukey(0.1)-1536","close_normal","tukey(0.1)",1536,0,-0.02318,0.02318,1,0.04561,3.06129,0.01171875,0,0.679036458333333,0.952473958333333,0.996744791666667,"svmRadialSigma","unseen","class_1","class_0",0.0323668404461755,0.468671536447808,"FN"
"7706","sym_long_tail-t(1)-1536","sym_long_tail","t(1)",1536,0,-0.02519,0.02519,1,18.44037,428.91894,0.160807291666667,0.095703125,0.974609375,0.989583333333333,0.994791666666667,"svmRadialSigma","unseen","class_1","class_1",0.950333986319427,0.468671536447808,"TP"
"7711","sym_short_tail-uniform(0,1)-1536","sym_short_tail","uniform(0,1)",1536,0,-0.02038,0.02038,1,0.01631,1.84604,0,0,0.582682291666667,1,1,"svmRadialSigma","unseen","class_1","class_1",0.968010639371475,0.468671536447808,"TP"
"7716","asym_long_tail-Weibull(0.5,1)-1536","asym_long_tail","Weibull(0.5,1)",1536,0,-0.33658,0.33658,1,5.58746,47.61085,0.113932291666667,0.068359375,0.923177083333333,0.96875,0.977864583333333,"svmRadialSigma","unseen","class_1","class_1",0.96068798098384,0.468671536447808,"TP"
"7721","asym_short_tail-beta(2,1)-1536","asym_short_tail","beta(2,1)",1536,0,0.14658,0.14658,1,-0.55607,2.41737,0,0,0.626302083333333,0.9609375,1,"svmRadialSigma","unseen","class_1","class_1",0.979083436931948,0.468671536447808,"TP"
"7729","normal(0.6)-Normal_548_328.8-1536","normal(0.6)","Normal_548_328.8",1536,0,0.03355,0.03355,1,-0.0241,2.83267,0.00716145833333333,0,0.66796875,0.961588541666667,0.996744791666667,"svmRadialSigma","unseen","class_0","class_0",0.242592454509102,0.468671536447808,"TN"
"7734","normal(0.6)-Normal_-605_363-1536","normal(0.6)","Normal_-605_363",1536,0,0.02997,0.02997,1,-0.09134,2.89779,0.00390625,0,0.682291666666667,0.953125,0.998697916666667,"svmRadialSigma","unseen","class_0","class_0",0.113851093606999,0.468671536447808,"TN"
"7739","normal(0.6)-Normal_956_573.6-1536","normal(0.6)","Normal_956_573.6",1536,0,0.00825,0.00825,1,-0.13347,3.10261,0.0078125,0,0.680338541666667,0.954427083333333,0.994791666666667,"svmRadialSigma","unseen","class_0","class_0",0.0374547135346328,0.468671536447808,"TN"
"7744","normal(0.6)-Normal_-597_358.2-1536","normal(0.6)","Normal_-597_358.2",1536,0,0.01288,0.01288,1,-0.05657,2.91594,0.005859375,0,0.677083333333333,0.952473958333333,0.998046875,"svmRadialSigma","unseen","class_0","class_0",0.0529701761296907,0.468671536447808,"TN"
"7749","normal(0.6)-Normal_-277_166.2-1536","normal(0.6)","Normal_-277_166.2",1536,0,-0.01815,0.01815,1,0.11257,2.98676,0.0123697916666667,0,0.667317708333333,0.9609375,0.99609375,"svmRadialSigma","unseen","class_0","class_0",0.154295969674097,0.468671536447808,"TN"
"7751","close_normal-tukey(0.1)-1565","close_normal","tukey(0.1)",1565,0,-0.01306,0.01306,1,0.031,3.13939,0.012779552715655,0,0.692651757188498,0.954632587859425,0.996805111821086,"svmRadialSigma","unseen","class_1","class_0",0.0473208648041716,0.468671536447808,"FN"
"7756","sym_long_tail-t(1)-1565","sym_long_tail","t(1)",1565,0,-0.02705,0.02705,1,18.80394,442.74759,0.147603833865815,0.0843450479233227,0.976357827476038,0.990415335463259,0.994888178913738,"svmRadialSigma","unseen","class_1","class_1",0.950327590876986,0.468671536447808,"TP"
"7761","sym_short_tail-uniform(0,1)-1565","sym_short_tail","uniform(0,1)",1565,0,-0.09388,0.09388,1,0.12344,1.79816,0,0,0.584025559105431,1,1,"svmRadialSigma","unseen","class_1","class_1",0.96253457569996,0.468671536447808,"TP"
"7766","asym_long_tail-Weibull(0.5,1)-1565","asym_long_tail","Weibull(0.5,1)",1565,0,-0.34641,0.34641,1,5.83526,55.44089,0.113099041533546,0.0638977635782748,0.91629392971246,0.961022364217252,0.980830670926518,"svmRadialSigma","unseen","class_1","class_1",0.963314629226183,0.468671536447808,"TP"
"7771","asym_short_tail-beta(2,1)-1565","asym_short_tail","beta(2,1)",1565,0,0.14722,0.14722,1,-0.58998,2.45992,0,0,0.62555910543131,0.96038338658147,1,"svmRadialSigma","unseen","class_1","class_1",0.977567549599196,0.468671536447808,"TP"
"7779","normal(0.6)-Normal_548_328.8-1565","normal(0.6)","Normal_548_328.8",1565,0,0.03196,0.03196,1,-0.00539,2.8012,0.00638977635782748,0,0.663258785942492,0.96038338658147,0.997444089456869,"svmRadialSigma","unseen","class_0","class_0",0.346703380131886,0.468671536447808,"TN"
"7784","normal(0.6)-Normal_-605_363-1565","normal(0.6)","Normal_-605_363",1565,0,0.0425,0.0425,1,-0.10348,3.02033,0.00830670926517572,0,0.69073482428115,0.950159744408946,0.997444089456869,"svmRadialSigma","unseen","class_0","class_0",0.0875095917433437,0.468671536447808,"TN"
"7789","normal(0.6)-Normal_956_573.6-1565","normal(0.6)","Normal_956_573.6",1565,0,0.01714,0.01714,1,-0.14602,3.05783,0.00894568690095847,0,0.677316293929712,0.961022364217252,0.994249201277955,"svmRadialSigma","unseen","class_0","class_0",0.0756596332626819,0.468671536447808,"TN"
"7794","normal(0.6)-Normal_-597_358.2-1565","normal(0.6)","Normal_-597_358.2",1565,0,0.01648,0.01648,1,-0.15388,3.14029,0.0115015974440895,0,0.681150159744409,0.952715654952077,0.995527156549521,"svmRadialSigma","unseen","class_0","class_0",0.029441110550778,0.468671536447808,"TN"
"7799","normal(0.6)-Normal_-277_166.2-1565","normal(0.6)","Normal_-277_166.2",1565,0,0.01626,0.01626,1,0.02768,2.87615,0.00766773162939297,0,0.673482428115016,0.956549520766773,0.998722044728435,"svmRadialSigma","unseen","class_0","class_0",0.171679300383686,0.468671536447808,"TN"
"7801","close_normal-tukey(0.1)-1594","close_normal","tukey(0.1)",1594,0,0.00986,0.00986,1,-0.1008,3.37111,0.0125470514429109,0,0.687578419071518,0.949184441656211,0.996235884567127,"svmRadialSigma","unseen","class_1","class_0",0.0346000502894256,0.468671536447808,"FN"
"7806","sym_long_tail-t(1)-1594","sym_long_tail","t(1)",1594,0,-0.03821,0.03821,1,20.09964,516.36366,0.152446675031368,0.0922208281053952,0.976787954830615,0.989335006273526,0.992471769134254,"svmRadialSigma","unseen","class_1","class_1",0.950329235736673,0.468671536447808,"TP"
"7811","sym_short_tail-uniform(0,1)-1594","sym_short_tail","uniform(0,1)",1594,0,-0.00867,0.00867,1,-0.00222,1.76328,0,0,0.568381430363864,1,1,"svmRadialSigma","unseen","class_1","class_1",0.967745392289423,0.468671536447808,"TP"
"7816","asym_long_tail-Weibull(0.5,1)-1594","asym_long_tail","Weibull(0.5,1)",1594,0,-0.35868,0.35868,1,4.3581,26.94475,0.112923462986198,0.0702634880803011,0.915307402760351,0.962986198243413,0.976160602258469,"svmRadialSigma","unseen","class_1","class_1",0.961646082560114,0.468671536447808,"TP"
"7821","asym_short_tail-beta(2,1)-1594","asym_short_tail","beta(2,1)",1594,0,0.16661,0.16661,1,-0.57356,2.44062,0,0,0.627352572145546,0.955457967377666,1,"svmRadialSigma","unseen","class_1","class_1",0.968256481900377,0.468671536447808,"TP"
"7829","normal(0.6)-Normal_548_328.8-1594","normal(0.6)","Normal_548_328.8",1594,0,0.0324,0.0324,1,-0.00754,2.81474,0.00627352572145546,0,0.66624843161857,0.95922208281054,0.997490589711418,"svmRadialSigma","unseen","class_0","class_0",0.25272967905026,0.468671536447808,"TN"
"7834","normal(0.6)-Normal_-605_363-1594","normal(0.6)","Normal_-605_363",1594,0,0.03174,0.03174,1,-0.03145,3.04254,0.00564617314930991,0,0.691969887076537,0.948557089084065,0.996235884567127,"svmRadialSigma","unseen","class_0","class_0",0.0788749615639218,0.468671536447808,"TN"
"7839","normal(0.6)-Normal_956_573.6-1594","normal(0.6)","Normal_956_573.6",1594,0,0.01517,0.01517,1,-0.06193,3.04488,0.0081555834378921,0,0.681932245922208,0.957967377666248,0.994981179422836,"svmRadialSigma","unseen","class_0","class_0",0.0555360593294265,0.468671536447808,"TN"
"7844","normal(0.6)-Normal_-597_358.2-1594","normal(0.6)","Normal_-597_358.2",1594,0,0.00905,0.00905,1,-0.06984,3.18538,0.0112923462986198,0,0.698243412797993,0.948557089084065,0.994981179422836,"svmRadialSigma","unseen","class_0","class_0",0.242920318158643,0.468671536447808,"TN"
"7849","normal(0.6)-Normal_-277_166.2-1594","normal(0.6)","Normal_-277_166.2",1594,0,0.00103,0.00103,1,0.06337,3.03066,0.00627352572145546,0,0.68444165621079,0.952321204516938,0.996863237139272,"svmRadialSigma","unseen","class_0","class_0",0.026335151971202,0.468671536447808,"TN"
"7851","close_normal-tukey(0.1)-1599","close_normal","tukey(0.1)",1599,0,0.00505,0.00505,1,-0.07442,3.08064,0.00687929956222639,0,0.698561601000625,0.946216385240775,0.996873045653533,"svmRadialSigma","unseen","class_1","class_0",0.096535830401321,0.468671536447808,"FN"
"7856","sym_long_tail-t(1)-1599","sym_long_tail","t(1)",1599,0,-0.02603,0.02603,1,7.65989,341.98524,0.150093808630394,0.0906816760475297,0.981863664790494,0.9906191369606,0.993746091307067,"svmRadialSigma","unseen","class_1","class_1",0.950977107755238,0.468671536447808,"TP"
"7861","sym_short_tail-uniform(0,1)-1599","sym_short_tail","uniform(0,1)",1599,0,-0.03882,0.03882,1,0.00882,1.79135,0,0,0.571607254534084,1,1,"svmRadialSigma","unseen","class_1","class_1",0.967132607780222,0.468671536447808,"TP"
"7866","asym_long_tail-Weibull(0.5,1)-1599","asym_long_tail","Weibull(0.5,1)",1599,0,-0.31023,0.31023,1,7.35401,83.69197,0.130706691682301,0.0650406504065041,0.936210131332083,0.974984365228268,0.983739837398374,"svmRadialSigma","unseen","class_1","class_1",0.959043970542269,0.468671536447808,"TP"
"7871","asym_short_tail-beta(2,1)-1599","asym_short_tail","beta(2,1)",1599,0,0.18973,0.18973,1,-0.62228,2.49826,0,0,0.637898686679174,0.958098811757348,1,"svmRadialSigma","unseen","class_1","class_1",0.969985834901932,0.468671536447808,"TP"
"7879","normal(0.6)-Normal_548_328.8-1599","normal(0.6)","Normal_548_328.8",1599,0,0.03057,0.03057,1,-0.00802,2.82395,0.00687929956222639,0,0.667917448405253,0.959349593495935,0.997498436522827,"svmRadialSigma","unseen","class_0","class_0",0.231017813039168,0.468671536447808,"TN"
"7884","normal(0.6)-Normal_-605_363-1599","normal(0.6)","Normal_-605_363",1599,0,0.03443,0.03443,1,-0.03466,3.06039,0.00562851782363977,0,0.696685428392745,0.946841776110069,0.996873045653533,"svmRadialSigma","unseen","class_0","class_0",0.114444392604824,0.468671536447808,"TN"
