"","sample_id","dist_family","dist","size","mean","median","mean_median_diff","sd","skewness","kurtosis","outliers_minor_ratio","outliers_extream_ratio","sigma_1_ratio","sigma_2_ratio","sigma_3_ratio","model","test_set","actual","predicted","score","threshold","type"
"9379","normal(0.6)-Normal_548_328.8-1908","normal(0.6)","Normal_548_328.8",1908,544.18547,538.35478,0.017448044635872,334.17440874793,0.00234,2.89647,0.00524109014675052,0,0.675576519916143,0.955450733752621,0.997379454926625,"rf","unseen","class_0","class_0",0.03,0.657,"TN"
"9384","normal(0.6)-Normal_-605_363-1908","normal(0.6)","Normal_-605_363",1908,-616.28533,-617.59182,0.00349544420817195,373.769375848001,-0.09149,3.01906,0.00890985324947589,0,0.692348008385744,0.954926624737946,0.99685534591195,"rf","unseen","class_0","class_0",0.006,0.657,"TN"
"9389","normal(0.6)-Normal_956_573.6-1908","normal(0.6)","Normal_956_573.6",1908,973.46732,966.16698,0.0125820224524398,580.21991516828,0.02608,3.03954,0.00628930817610063,0,0.683438155136268,0.952830188679245,0.9958071278826,"rf","unseen","class_0","class_0",0.162,0.657,"TN"
"9394","normal(0.6)-Normal_-597_358.2-1908","normal(0.6)","Normal_-597_358.2",1908,-604.49322,-612.95696,0.0247970143200215,341.320930446302,0.09038,3.122,0.009958071278826,0,0.668763102725367,0.960167714884696,0.994758909853249,"rf","unseen","class_0","class_0",0.14,0.657,"TN"
"9399","normal(0.6)-Normal_-277_166.2-1908","normal(0.6)","Normal_-277_166.2",1908,-278.34904,-277.70503,0.00382227794394444,168.488532086023,-0.00477,3.17907,0.0141509433962264,0,0.687106918238994,0.952830188679245,0.996331236897275,"rf","unseen","class_0","class_0",0.062,0.657,"TN"
"9401","close_normal-tukey(0.1)-1910","close_normal","tukey(0.1)",1910,0.05937,0.09636,0.0243591193291082,1.51852780473054,-0.05565,3.37522,0.0151832460732984,0,0.699476439790576,0.950785340314136,0.994240837696335,"rf","unseen","class_1","class_0",0.49,0.657,"FN"
"9406","sym_long_tail-t(1)-1910","sym_long_tail","t(1)",1910,0.43369,0.01421,0.0155450931427627,26.9847209114535,-0.73694,227.54841,0.169633507853403,0.105759162303665,0.973298429319372,0.984293193717278,0.989528795811518,"rf","unseen","class_1","class_1",1,0.657,"TP"
"9411","sym_short_tail-uniform(0,1)-1910","sym_short_tail","uniform(0,1)",1910,5.01321,4.97194,0.014325579124756,2.88086084622446,0.01239,1.81083,0,0,0.569109947643979,1,1,"rf","unseen","class_1","class_1",1,0.657,"TP"
"9416","asym_long_tail-Weibull(0.5,1)-1910","asym_long_tail","Weibull(0.5,1)",1910,1.97614,0.44845,0.375855795235142,4.06456417425798,5.15431,45.34082,0.113089005235602,0.0575916230366492,0.906806282722513,0.963350785340314,0.981151832460733,"rf","unseen","class_1","class_1",1,0.657,"TP"
"9421","asym_short_tail-beta(2,1)-1910","asym_short_tail","beta(2,1)",1910,0.66017,0.7042,0.186537839760789,0.236037900173299,-0.57268,2.40304,0,0,0.632984293193717,0.960732984293194,1,"rf","unseen","class_1","class_1",0.9,0.657,"TP"
"9429","normal(0.6)-Normal_548_328.8-1910","normal(0.6)","Normal_548_328.8",1910,545.06962,539.27699,0.0174289256768012,332.357260993449,0.0128,2.87838,0.00471204188481675,0,0.675392670157068,0.953926701570681,0.99738219895288,"rf","unseen","class_0","class_0",0.058,0.657,"TN"
"9434","normal(0.6)-Normal_-605_363-1910","normal(0.6)","Normal_-605_363",1910,-615.27085,-615.43558,0.000441734774235264,372.916079077418,-0.09219,3.02993,0.00942408376963351,0,0.690575916230367,0.954973821989529,0.996858638743455,"rf","unseen","class_0","class_0",0.022,0.657,"TN"
"9439","normal(0.6)-Normal_956_573.6-1910","normal(0.6)","Normal_956_573.6",1910,975.70638,969.76256,0.0102693594575946,578.791698210962,0.02089,3.0472,0.00628272251308901,0,0.683246073298429,0.953403141361257,0.995811518324607,"rf","unseen","class_0","class_0",0.18,0.657,"TN"
"9444","normal(0.6)-Normal_-597_358.2-1910","normal(0.6)","Normal_-597_358.2",1910,-606.31143,-613.75667,0.021753575778215,342.253617332007,0.10097,3.10228,0.00994764397905759,0,0.669633507853403,0.960732984293194,0.994764397905759,"rf","unseen","class_0","class_0",0.112,0.657,"TN"
"9449","normal(0.6)-Normal_-277_166.2-1910","normal(0.6)","Normal_-277_166.2",1910,-279.09092,-279.02599,0.000382898800143748,169.574832764239,-0.0042,3.16845,0.0136125654450262,0,0.68848167539267,0.952879581151832,0.996335078534031,"rf","unseen","class_0","class_0",0.054,0.657,"TN"
"9451","close_normal-tukey(0.1)-1914","close_normal","tukey(0.1)",1914,0.06784,0.09636,0.018611769067807,1.53236373695026,-0.01237,3.32044,0.0146290491118077,0,0.69644723092999,0.952978056426332,0.994252873563218,"rf","unseen","class_1","class_0",0.322,0.657,"FN"
"9456","sym_long_tail-t(1)-1914","sym_long_tail","t(1)",1914,0.22311,0.02874,0.00782632184327077,24.835421273548,-4.18413,256.14713,0.171368861024033,0.106060606060606,0.972309299895507,0.984848484848485,0.989028213166144,"rf","unseen","class_1","class_1",1,0.657,"TP"
"9461","sym_short_tail-uniform(0,1)-1914","sym_short_tail","uniform(0,1)",1914,5.04163,5.06995,0.00991966688809065,2.85493457789406,-0.01177,1.82452,0,0,0.574712643678161,1,1,"rf","unseen","class_1","class_1",1,0.657,"TP"
"9466","asym_long_tail-Weibull(0.5,1)-1914","asym_long_tail","Weibull(0.5,1)",1914,1.95713,0.44366,0.394469941575614,3.8367181893627,4.25217,29.26761,0.116509926854754,0.0600835945663532,0.902298850574713,0.959770114942529,0.978056426332288,"rf","unseen","class_1","class_1",1,0.657,"TP"
"9471","asym_short_tail-beta(2,1)-1914","asym_short_tail","beta(2,1)",1914,0.67275,0.71412,0.176769009132384,0.234034235995619,-0.55905,2.40228,0,0,0.626436781609195,0.961337513061651,1,"rf","unseen","class_1","class_1",0.902,0.657,"TP"
"9479","normal(0.6)-Normal_548_328.8-1914","normal(0.6)","Normal_548_328.8",1914,545.0976,540.31545,0.0144172518806351,331.696362080161,-0.00897,2.88733,0.00470219435736677,0,0.67398119122257,0.954545454545455,0.996865203761755,"rf","unseen","class_0","class_0",0.04,0.657,"TN"
"9484","normal(0.6)-Normal_-605_363-1914","normal(0.6)","Normal_-605_363",1914,-617.31541,-620.46849,0.00845921060710573,372.739271599568,-0.08743,3.03095,0.00940438871473354,0,0.693312434691745,0.955590386624869,0.996865203761755,"rf","unseen","class_0","class_0",0.01,0.657,"TN"
"9489","normal(0.6)-Normal_956_573.6-1914","normal(0.6)","Normal_956_573.6",1914,975.4592,969.76256,0.00987570902286511,576.833520186818,0.02234,3.05837,0.00679205851619645,0,0.684430512016719,0.95350052246604,0.995820271682341,"rf","unseen","class_0","class_0",0.144,0.657,"TN"
"9494","normal(0.6)-Normal_-597_358.2-1914","normal(0.6)","Normal_-597_358.2",1914,-609.01752,-616.8696,0.0229268254173894,342.4843979509,0.1074,3.07335,0.00940438871473354,0,0.669801462904911,0.959247648902821,0.995297805642633,"rf","unseen","class_0","class_0",0.148,0.657,"TN"
"9499","normal(0.6)-Normal_-277_166.2-1914","normal(0.6)","Normal_-277_166.2",1914,-277.56129,-277.03616,0.00311136207248893,168.778171027814,-0.01437,3.14487,0.0130616509926855,0,0.685997910135841,0.952978056426332,0.996865203761755,"rf","unseen","class_0","class_0",0.12,0.657,"TN"
"9501","close_normal-tukey(0.1)-1924","close_normal","tukey(0.1)",1924,0.02505,0.05846,0.0217594838042258,1.53542245305983,0.03646,3.36097,0.0171517671517672,0,0.6995841995842,0.9495841995842,0.994802494802495,"rf","unseen","class_1","class_0",0.5,0.657,"FN"
"9506","sym_long_tail-t(1)-1924","sym_long_tail","t(1)",1924,0.12305,0.04425,0.00317201952019933,24.8422178672621,-4.22441,254.67315,0.16995841995842,0.104469854469854,0.972453222453222,0.984927234927235,0.989085239085239,"rf","unseen","class_1","class_1",1,0.657,"TP"
"9511","sym_short_tail-uniform(0,1)-1924","sym_short_tail","uniform(0,1)",1924,5.05031,5.03492,0.00546811148329577,2.81450004211035,-0.01886,1.86669,0,0,0.586278586278586,1,1,"rf","unseen","class_1","class_1",1,0.657,"TP"
"9516","asym_long_tail-Weibull(0.5,1)-1924","asym_long_tail","Weibull(0.5,1)",1924,2.00485,0.4991,0.377808416703189,3.98548558854086,4.63692,34.88437,0.115384615384615,0.0545738045738046,0.903846153846154,0.962058212058212,0.978170478170478,"rf","unseen","class_1","class_1",1,0.657,"TP"
"9521","asym_short_tail-beta(2,1)-1924","asym_short_tail","beta(2,1)",1924,0.67385,0.71435,0.174606926622153,0.231949561128475,-0.59595,2.50874,0,0,0.641372141372141,0.960498960498961,1,"rf","unseen","class_1","class_1",0.83,0.657,"TP"
"9529","normal(0.6)-Normal_548_328.8-1924","normal(0.6)","Normal_548_328.8",1924,544.83825,540.31545,0.0136151898676758,332.187802297025,-0.00027,2.88152,0.00467775467775468,0,0.676195426195426,0.954261954261954,0.996881496881497,"rf","unseen","class_0","class_0",0.042,0.657,"TN"
"9534","normal(0.6)-Normal_-605_363-1924","normal(0.6)","Normal_-605_363",1924,-615.28983,-613.4432,0.00498297581351114,370.58779113335,-0.08489,3.03689,0.00987525987525988,0,0.692307692307692,0.954261954261954,0.997401247401247,"rf","unseen","class_0","class_0",0.02,0.657,"TN"
"9539","normal(0.6)-Normal_956_573.6-1924","normal(0.6)","Normal_956_573.6",1924,973.72727,963.931,0.0171557851943277,571.018457566077,0.03092,3.10268,0.00727650727650728,0,0.69022869022869,0.954781704781705,0.995841995841996,"rf","unseen","class_0","class_0",0.058,0.657,"TN"
"9544","normal(0.6)-Normal_-597_358.2-1924","normal(0.6)","Normal_-597_358.2",1924,-604.98129,-607.51233,0.00743472674216533,340.434838801207,0.07789,3.09165,0.00987525987525988,0,0.66995841995842,0.961018711018711,0.994802494802495,"rf","unseen","class_0","class_0",0.106,0.657,"TN"
"9549","normal(0.6)-Normal_-277_166.2-1924","normal(0.6)","Normal_-277_166.2",1924,-277.45305,-278.74548,0.00756528384514782,170.836947622117,0.02721,3.14673,0.00987525987525988,0,0.685031185031185,0.952702702702703,0.996881496881497,"rf","unseen","class_0","class_0",0.068,0.657,"TN"
"9551","close_normal-tukey(0.1)-1929","close_normal","tukey(0.1)",1929,-0.00591,0.0387,0.0286703933450873,1.55596051519272,0.0179,3.43558,0.0202177293934681,0,0.694660445826853,0.948678071539658,0.994815966822188,"rf","unseen","class_1","class_0",0.636,0.657,"FN"
"9556","sym_long_tail-t(1)-1929","sym_long_tail","t(1)",1929,0.11301,0.02106,0.00370925511907944,24.7893436951891,-4.23947,256.17545,0.165889061689995,0.104199066874028,0.973043027475376,0.984966303784344,0.989113530326594,"rf","unseen","class_1","class_1",1,0.657,"TP"
"9561","sym_short_tail-uniform(0,1)-1929","sym_short_tail","uniform(0,1)",1929,5.07602,5.07201,0.00141827767869022,2.82737298926068,-0.02963,1.85571,0,0,0.593053395541731,1,1,"rf","unseen","class_1","class_1",0.996,0.657,"TP"
"9566","asym_long_tail-Weibull(0.5,1)-1929","asym_long_tail","Weibull(0.5,1)",1929,1.90803,0.47728,0.368034337903972,3.88754486374398,4.68956,35.03424,0.11767755313634,0.0648004147226542,0.907205806117159,0.961119751166407,0.978227060653188,"rf","unseen","class_1","class_1",1,0.657,"TP"
"9571","asym_short_tail-beta(2,1)-1929","asym_short_tail","beta(2,1)",1929,0.66468,0.70428,0.167874650407017,0.235890290189665,-0.58783,2.44291,0,0,0.636080870917574,0.96215655780197,1,"rf","unseen","class_1","class_1",0.9,0.657,"TP"
"9579","normal(0.6)-Normal_548_328.8-1929","normal(0.6)","Normal_548_328.8",1929,545.61516,541.29172,0.01305690067466,331.122990648963,-0.01006,2.88492,0.0046656298600311,0,0.675479523068948,0.95386210471747,0.996889580093313,"rf","unseen","class_0","class_0",0.04,0.657,"TN"
"9584","normal(0.6)-Normal_-605_363-1929","normal(0.6)","Normal_-605_363",1929,-616.9889,-614.8469,0.00576754327026562,371.388631107971,-0.09097,3.037,0.0103680663556247,0,0.692068429237947,0.954898911353033,0.997407983411094,"rf","unseen","class_0","class_0",0.018,0.657,"TN"
"9589","normal(0.6)-Normal_956_573.6-1929","normal(0.6)","Normal_956_573.6",1929,973.2101,964.42606,0.0153736397089252,571.37022632971,0.02936,3.1057,0.00777604976671851,0,0.685329186106791,0.954898911353033,0.99585277345775,"rf","unseen","class_0","class_0",0.106,0.657,"TN"
"9594","normal(0.6)-Normal_-597_358.2-1929","normal(0.6)","Normal_-597_358.2",1929,-604.19873,-607.55546,0.00984106480644665,341.094187064104,0.06482,3.07492,0.00933125972006221,0,0.670813893208916,0.959564541213064,0.995334370139969,"rf","unseen","class_0","class_0",0.154,0.657,"TN"
"9599","normal(0.6)-Normal_-277_166.2-1929","normal(0.6)","Normal_-277_166.2",1929,-279.16739,-280.48464,0.00769721869484802,171.133243346935,0.02732,3.18144,0.0119232763089684,0,0.690513219284603,0.95386210471747,0.996371176775531,"rf","unseen","class_0","class_0",0.022,0.657,"TN"
"9601","close_normal-tukey(0.1)-1933","close_normal","tukey(0.1)",1933,-0.0017,0.01615,0.0113437299102271,1.57355650577568,0.05535,3.41715,0.0186239006725297,0,0.696326952922918,0.947749612002069,0.995344024831868,"rf","unseen","class_1","class_0",0.468,0.657,"FN"
"9606","sym_long_tail-t(1)-1933","sym_long_tail","t(1)",1933,-0.30684,0.01836,0.0113927340590047,28.5445090103692,-7.94495,257.65957,0.166063114330057,0.102431453698914,0.975168132436627,0.984997413347129,0.989136057941024,"rf","unseen","class_1","class_1",1,0.657,"TP"
"9611","sym_short_tail-uniform(0,1)-1933","sym_short_tail","uniform(0,1)",1933,5.12166,5.14493,0.0082092091067907,2.83462142300044,-0.05481,1.84519,0,0,0.594930160372478,1,1,"rf","unseen","class_1","class_1",1,0.657,"TP"
"9616","asym_long_tail-Weibull(0.5,1)-1933","asym_long_tail","Weibull(0.5,1)",1933,1.87685,0.48168,0.359014986044689,3.8861051884512,4.72639,35.20103,0.12157268494568,0.0708742886704604,0.912053802379721,0.958613554061045,0.976202793585101,"rf","unseen","class_1","class_1",1,0.657,"TP"
"9621","asym_short_tail-beta(2,1)-1933","asym_short_tail","beta(2,1)",1933,0.66758,0.70761,0.170575266906825,0.234676461165182,-0.61356,2.50531,0,0,0.638903259182618,0.959648215209519,1,"rf","unseen","class_1","class_1",0.826,0.657,"TP"
"9629","normal(0.6)-Normal_548_328.8-1933","normal(0.6)","Normal_548_328.8",1933,544.88152,540.96776,0.0118059729903253,331.506772309852,-0.01345,2.8884,0.00465597516813244,0,0.674599068804966,0.952405587170202,0.996896016554578,"rf","unseen","class_0","class_0",0.064,0.657,"TN"
"9634","normal(0.6)-Normal_-605_363-1933","normal(0.6)","Normal_-605_363",1933,-616.54035,-612.30786,0.0114225060790633,370.539527027072,-0.09335,3.01151,0.00982928091050181,0,0.690118986032074,0.954992240041386,0.997930677703052,"rf","unseen","class_0","class_0",0.006,0.657,"TN"
"9639","normal(0.6)-Normal_956_573.6-1933","normal(0.6)","Normal_956_573.6",1933,969.68779,961.64342,0.0140250344633411,573.572209111251,0.01687,3.10503,0.00775995861355406,0,0.68753233316089,0.95447490946715,0.995861355406105,"rf","unseen","class_0","class_0",0.088,0.657,"TN"
"9644","normal(0.6)-Normal_-597_358.2-1933","normal(0.6)","Normal_-597_358.2",1933,-605.65888,-609.67444,0.011623193057027,345.478215865337,0.06852,3.00245,0.00879461976202794,0,0.665804449042938,0.959130884635282,0.995861355406105,"rf","unseen","class_0","class_0",0.22,0.657,"TN"
"9649","normal(0.6)-Normal_-277_166.2-1933","normal(0.6)","Normal_-277_166.2",1933,-278.3862,-279.06691,0.00400632041922887,169.909025931345,0.04894,3.16511,0.0103466114847387,0,0.683911019141231,0.953440248318676,0.996378685980341,"rf","unseen","class_0","class_0",0.178,0.657,"TN"
"9651","close_normal-tukey(0.1)-1942","close_normal","tukey(0.1)",1942,0.01282,0.03613,0.0148432685719296,1.57040882788323,0.04488,3.39731,0.0169927909371782,0,0.694644696189495,0.946961894953656,0.995880535530381,"rf","unseen","class_1","class_0",0.398,0.657,"FN"
"9656","sym_long_tail-t(1)-1942","sym_long_tail","t(1)",1942,-0.34983,0.02791,0.0137881161913463,27.3960557597476,-10.1118,285.37871,0.166323377960865,0.101441812564367,0.975798146240989,0.984552008238929,0.98918640576725,"rf","unseen","class_1","class_1",1,0.657,"TP"
"9661","sym_short_tail-uniform(0,1)-1942","sym_short_tail","uniform(0,1)",1942,5.09757,5.18447,0.0302212686434141,2.87545837421148,-0.06196,1.81013,0,0,0.587538619979403,1,1,"rf","unseen","class_1","class_1",0.996,0.657,"TP"
"9666","asym_long_tail-Weibull(0.5,1)-1942","asym_long_tail","Weibull(0.5,1)",1942,1.86214,0.4843,0.373001010575418,3.69393101073492,4.059,24.75991,0.11946446961895,0.0710607621009269,0.905767250257467,0.953656024716787,0.974768280123584,"rf","unseen","class_1","class_1",1,0.657,"TP"
"9671","asym_short_tail-beta(2,1)-1942","asym_short_tail","beta(2,1)",1942,0.67314,0.71834,0.192311776420701,0.235035008470415,-0.62296,2.49433,0,0,0.641606591143151,0.957260556127703,1,"rf","unseen","class_1","class_1",0.83,0.657,"TP"
"9679","normal(0.6)-Normal_548_328.8-1942","normal(0.6)","Normal_548_328.8",1942,545.88272,541.98293,0.0117330737219645,332.375820046155,-0.01251,2.88244,0.00463439752832132,0,0.675592173017508,0.953656024716787,0.996910401647786,"rf","unseen","class_0","class_0",0.044,0.657,"TN"
"9684","normal(0.6)-Normal_-605_363-1942","normal(0.6)","Normal_-605_363",1942,-615.51483,-613.66494,0.0049700168427496,372.210006229382,-0.07427,3.0361,0.0108135942327497,0,0.694644696189495,0.953656024716787,0.997940267765191,"rf","unseen","class_0","class_0",0.018,0.657,"TN"
"9689","normal(0.6)-Normal_956_573.6-1942","normal(0.6)","Normal_956_573.6",1942,961.97913,948.09707,0.0244500256290045,567.772819981507,0.06149,3.11354,0.00720906282183316,0,0.682801235839341,0.954170957775489,0.995880535530381,"rf","unseen","class_0","class_0",0.124,0.657,"TN"
"9694","normal(0.6)-Normal_-597_358.2-1942","normal(0.6)","Normal_-597_358.2",1942,-604.5876,-610.92215,0.0181241277765039,349.509233112567,0.09661,3.08382,0.0118434603501545,0,0.670957775489186,0.958805355303811,0.996395468589083,"rf","unseen","class_0","class_0",0.17,0.657,"TN"
"9699","normal(0.6)-Normal_-277_166.2-1942","normal(0.6)","Normal_-277_166.2",1942,-277.18342,-280.61968,0.020364351311012,168.738986453345,0.0805,3.1373,0.009783728115345,0,0.679711637487127,0.954685890834192,0.996910401647786,"rf","unseen","class_0","class_0",0.086,0.657,"TN"
"9701","close_normal-tukey(0.1)-1955","close_normal","tukey(0.1)",1955,-0.01973,-0.01502,0.00300915162140161,1.56522521713484,0.02778,3.28212,0.0153452685421995,0,0.69769820971867,0.947826086956522,0.996419437340153,"rf","unseen","class_1","class_0",0.08,0.657,"FN"
"9706","sym_long_tail-t(1)-1955","sym_long_tail","t(1)",1955,-0.32633,0.02919,0.0129138804399389,27.5300674846331,-9.95697,278.37695,0.167263427109974,0.104859335038363,0.974424552429668,0.984143222506394,0.988746803069054,"rf","unseen","class_1","class_1",1,0.657,"TP"
"9711","sym_short_tail-uniform(0,1)-1955","sym_short_tail","uniform(0,1)",1955,5.0424,5.12764,0.0294917460824138,2.89030021355128,-0.02587,1.7982,0,0,0.576470588235294,1,1,"rf","unseen","class_1","class_1",1,0.657,"TP"
"9716","asym_long_tail-Weibull(0.5,1)-1955","asym_long_tail","Weibull(0.5,1)",1955,1.82172,0.4243,0.392241146608557,3.56265530040013,3.71017,20.50989,0.117135549872123,0.0705882352941176,0.905882352941176,0.951918158567775,0.972890025575448,"rf","unseen","class_1","class_1",1,0.657,"TP"
"9721","asym_short_tail-beta(2,1)-1955","asym_short_tail","beta(2,1)",1955,0.67224,0.7095,0.162158087488695,0.229775773611031,-0.63085,2.60113,0,0,0.645012787723785,0.957033248081841,1,"rf","unseen","class_1","class_1",0.786,0.657,"TP"
"9729","normal(0.6)-Normal_548_328.8-1955","normal(0.6)","Normal_548_328.8",1955,549.90204,544.27852,0.016925946709115,332.242567972385,-0.022,2.90994,0.0051150895140665,0,0.679283887468031,0.956521739130435,0.99693094629156,"rf","unseen","class_0","class_0",0.042,0.657,"TN"
