"","sample_id","dist_family","dist","size","mean","median","mean_median_diff","sd","skewness","kurtosis","outliers_minor_ratio","outliers_extream_ratio","sigma_1_ratio","sigma_2_ratio","sigma_3_ratio","alternative"
"9596","normal(0.01)-Normal_-277_2.77-1929","normal(0.01)","Normal_-277_2.77",1929,-276.8518,-276.83475,0.0062837327667935,2.71335536261842,-0.10437,3.07688,0.00829445308449974,0,0.689994815966822,0.953343701399689,0.997926386728875,0
"9597","normal(0.1)-Normal_-277_27.7-1929","normal(0.1)","Normal_-277_27.7",1929,-276.70635,-275.94612,0.0275213172599164,27.6233144227882,-0.04583,3.06256,0.00829445308449974,0,0.68481078278901,0.948678071539658,0.996889580093313,0
"9598","normal(0.3)-Normal_-277_83.1-1929","normal(0.3)","Normal_-277_83.1",1929,-276.85292,-274.86105,0.0241624752909681,82.4365043735631,0.01287,2.92149,0.00570243649559357,0,0.679626749611198,0.952306894764126,0.997926386728875,0
"9599","normal(0.6)-Normal_-277_166.2-1929","normal(0.6)","Normal_-277_166.2",1929,-279.16739,-280.48464,0.00769721869484802,171.133243346935,0.02732,3.18144,0.0119232763089684,0,0.690513219284603,0.95386210471747,0.996371176775531,0
"9600","normal(1)-Normal_-277_277-1929","normal(1)","Normal_-277_277",1929,-271.78483,-266.86005,0.0179636399457669,274.152678124709,-0.0175,2.8709,0.00725764644893727,0,0.672887506480041,0.953343701399689,0.999481596682219,0
"9601","close_normal-tukey(0.1)-1933","close_normal","tukey(0.1)",1933,-0.0017,0.01615,0.0113437299102271,1.57355650577568,0.05535,3.41715,0.0186239006725297,0,0.696326952922918,0.947749612002069,0.995344024831868,1
"9602","close_normal-tukey(0.2)-1933","close_normal","tukey(0.2)",1933,-0.02384,-0.04479,0.0161401754116256,1.29800324133466,-0.0235,2.7783,0.0041386445938955,0,0.676668391101914,0.957578892912571,0.997413347128815,1
"9603","close_normal-tukey(5)-1933","close_normal","tukey(5)",1933,-0.00232,-0.00357,0.0147231644092361,0.0849002269658723,0.08437,2.84169,0.00982928091050181,0,0.681324366270047,0.942058975685463,1,1
"9604","close_normal-t(10)-1933","close_normal","t(10)",1933,-0.00508,-0.0059,0.000704474675589348,1.16398790249487,0.06071,4.0473,0.0212105535437144,0.00103466114847387,0.721676151060528,0.947749612002069,0.992757371960683,1
"9605","close_normal-laplace(0,10)-1933","close_normal","laplace(0,10)",1933,-0.08836,-0.19966,0.00798224349592761,13.9434483622033,-0.12592,6.24915,0.0532850491464045,0.00569063631660631,0.754267977237455,0.946197620279358,0.98654940506984,1
"9606","sym_long_tail-t(1)-1933","sym_long_tail","t(1)",1933,-0.30684,0.01836,0.0113927340590047,28.5445090103692,-7.94495,257.65957,0.166063114330057,0.102431453698914,0.975168132436627,0.984997413347129,0.989136057941024,1
"9607","sym_long_tail-t(2)-1933","sym_long_tail","t(2)",1933,0.0481,0.00539,0.0160117534851779,2.66741553568988,-1.86544,117.85081,0.0734609415416451,0.0258665287118469,0.885669943093637,0.971029487842731,0.98654940506984,1
"9608","sym_long_tail-t(4)-1933","sym_long_tail","t(4)",1933,-0.00628,-0.01776,0.00798305666275612,1.43804566157703,0.71937,14.74308,0.0419037765131919,0.00879461976202794,0.780134505949302,0.95602690118986,0.981893429901707,1
"9609","sym_long_tail-t(7)-1933","sym_long_tail","t(7)",1933,-0.01855,-0.02871,0.00862056509393665,1.1785770293813,-0.11411,5.21952,0.0222452146921883,0.00103466114847387,0.714433523021211,0.948784273150543,0.993792033109157,1
"9610","sym_long_tail-tukey(10)-1933","sym_long_tail","tukey(10)",1933,0.00016,-1e-05,0.0055929823375752,0.0303952327647976,-0.02903,5.16524,0.289705121572685,0.182100362131402,0.770822555613037,0.906880496637351,0.98654940506984,1
"9611","sym_short_tail-uniform(0,1)-1933","sym_short_tail","uniform(0,1)",1933,5.12166,5.14493,0.0082092091067907,2.83462142300044,-0.05481,1.84519,0,0,0.594930160372478,1,1,1
"9612","sym_short_tail-beta(1.3,1.3)-1933","sym_short_tail","beta(1.3,1.3)",1933,0.50653,0.514,0.0285022765607635,0.262084328038668,-0.02607,1.96476,0,0,0.605794102431454,1,1,1
"9613","sym_short_tail-beta(1.5,1.5)-1933","sym_short_tail","beta(1.5,1.5)",1933,0.49176,0.48985,0.00768745990310728,0.248456580466578,0.03683,2.02595,0,0,0.610967408173823,0.998448008277289,1,1
"9614","sym_short_tail-tukey(1.5)-1933","sym_short_tail","tukey(1.5)",1933,0.01528,0.01501,0.000689451644592131,0.391615571763162,-0.03429,1.77115,0,0,0.563890325918262,1,1,1
"9615","sym_short_tail-truncatednormal(2,2)-1933","sym_short_tail","truncatednormal(2,2)",1933,-1.96012,-1.97533,0.00744847199744766,2.04202956058798,0.03974,2.93072,0.00724262803931712,0,0.681324366270047,0.959130884635282,0.996896016554578,1
"9616","asym_long_tail-Weibull(0.5,1)-1933","asym_long_tail","Weibull(0.5,1)",1933,1.87685,0.48168,0.359014986044689,3.8861051884512,4.72639,35.20103,0.12157268494568,0.0708742886704604,0.912053802379721,0.958613554061045,0.976202793585101,1
"9617","asym_long_tail-Weibull(2,1)-1933","asym_long_tail","Weibull(2,1)",1933,0.86267,0.7926,0.155019023607212,0.452009039726272,0.63537,3.06447,0.0103466114847387,0,0.679255043973099,0.957578892912571,0.996896016554578,1
"9618","asym_long_tail-lognormal(0,1)-1933","asym_long_tail","lognormal(0,1)",1933,1.68119,1.01047,0.334733240320943,2.0037448308298,3.35315,19.24613,0.0791515778582514,0.0284531815830316,0.893429901707191,0.957061562338334,0.977237454733575,1
"9619","asym_long_tail-chisquared(4)-1933","asym_long_tail","chisquared(4)",1933,4.12276,3.45633,0.231393815135167,2.88006833549424,1.34881,5.46336,0.0346611484738748,0.00258665287118469,0.736678737713399,0.950853595447491,0.984997413347129,1
"9620","asym_long_tail-chisquared(10)-1933","asym_long_tail","chisquared(10)",1933,10.09882,9.38782,0.155200760812622,4.58116310949281,0.88459,3.86026,0.0191412312467667,0,0.702017589239524,0.956544231764097,0.989653388515261,1
"9621","asym_short_tail-beta(2,1)-1933","asym_short_tail","beta(2,1)",1933,0.66758,0.70761,0.170575266906825,0.234676461165182,-0.61356,2.50531,0,0,0.638903259182618,0.959648215209519,1,1
"9622","asym_short_tail-beta(3,2)-1933","asym_short_tail","beta(3,2)",1933,0.60108,0.60958,0.042935120022668,0.197973127721837,-0.24508,2.359,0,0,0.645111226073461,0.976202793585101,1,1
"9623","asym_short_tail-lognormal(0,0.15)-1933","asym_short_tail","lognormal(0,0.15)",1933,1.01185,1.00255,0.0607731808075478,0.153028027765248,0.37677,3.29236,0.00931195033626487,0,0.689084324883601,0.95602690118986,0.994826694257631,1
"9624","asym_short_tail-lognormal(0,0.25)-1933","asym_short_tail","lognormal(0,0.25)",1933,1.03646,1.01341,0.0917910228606077,0.251113881092744,0.64391,3.63837,0.0134505949301604,0.000517330574236937,0.697878944645629,0.954992240041386,0.99327470253492,1
"9625","asym_short_tail-lognormal(0,0.35)-1933","asym_short_tail","lognormal(0,0.35)",1933,1.06879,1.00379,0.168392038420407,0.386003997633909,1.08076,5.2683,0.0217278841179514,0.00310398344542162,0.71960682876358,0.959130884635282,0.991205380237972,1
"9626","normal(0.01)-Normal_548_5.48-1933","normal(0.01)","Normal_548_5.48",1933,548.21899,548.22318,0.000770939962161762,5.43492386650334,-0.00558,2.8842,0.0041386445938955,0,0.691670977754785,0.953440248318676,0.998965338851526,0
"9627","normal(0.1)-Normal_548_54.8-1933","normal(0.1)","Normal_548_54.8",1933,547.75315,545.31915,0.0452284419236183,53.815694206546,0.06421,3.06223,0.00620796689084325,0,0.690636316606311,0.948266942576306,0.997413347128815,0
"9628","normal(0.3)-Normal_548_164.4-1933","normal(0.3)","Normal_548_164.4",1933,548.01852,554.06827,0.0364260941131442,166.08286304891,-0.08835,2.91744,0.00620796689084325,0,0.672012415933782,0.958613554061045,0.996378685980341,0
"9629","normal(0.6)-Normal_548_328.8-1933","normal(0.6)","Normal_548_328.8",1933,544.88152,540.96776,0.0118059729903253,331.506772309852,-0.01345,2.8884,0.00465597516813244,0,0.674599068804966,0.952405587170202,0.996896016554578,0
"9630","normal(1)-Normal_548_548-1933","normal(1)","Normal_548_548",1933,564.49931,569.00473,0.00808766314664744,557.073151824774,0.01403,2.90058,0.00724262803931712,0,0.68080703569581,0.953957578892913,0.998965338851526,0
"9631","normal(0.01)-Normal_-605_6.05-1933","normal(0.01)","Normal_-605_6.05",1933,-605.05538,-605.16021,0.0174278882519056,6.01507184833654,0.06459,2.87718,0.00362131401965856,0,0.673564407656493,0.953957578892913,0.998965338851526,0
"9632","normal(0.1)-Normal_-605_60.5-1933","normal(0.1)","Normal_-605_60.5",1933,-604.96687,-604.41799,0.00909675720319384,60.3379850357257,-0.0233,3.00066,0.00620796689084325,0,0.683393688566994,0.95447490946715,0.997930677703052,0
"9633","normal(0.3)-Normal_-605_181.5-1933","normal(0.3)","Normal_-605_181.5",1933,-602.70766,-598.26852,0.0245759182437597,180.629669905712,-0.0144,3.15268,0.00672529746508019,0,0.697361614071392,0.948784273150543,0.995344024831868,0
"9634","normal(0.6)-Normal_-605_363-1933","normal(0.6)","Normal_-605_363",1933,-616.54035,-612.30786,0.0114225060790633,370.539527027072,-0.09335,3.01151,0.00982928091050181,0,0.690118986032074,0.954992240041386,0.997930677703052,0
"9635","normal(1)-Normal_-605_605-1933","normal(1)","Normal_-605_605",1933,-596.40582,-593.3559,0.00517546667707239,589.303378864605,-0.03373,2.94738,0.00620796689084325,0,0.692705638903259,0.950853595447491,0.997930677703052,0
"9636","normal(0.01)-Normal_956_9.56-1933","normal(0.01)","Normal_956_9.56",1933,956.22646,956.34869,0.0133146892420953,9.18008657788423,-0.10267,3.06621,0.00672529746508019,0,0.677185721676151,0.960165545783756,0.996378685980341,0
"9637","normal(0.1)-Normal_956_95.6-1933","normal(0.1)","Normal_956_95.6",1933,952.38134,953.08458,0.00726813126437124,96.7566454732671,0.00704,3.07551,0.00775995861355406,0,0.685463010863942,0.954992240041386,0.995344024831868,0
"9638","normal(0.3)-Normal_956_286.8-1933","normal(0.3)","Normal_956_286.8",1933,956.41603,962.50735,0.0205713664668751,296.106727271059,-0.03154,2.92701,0.00465597516813244,0,0.679255043973099,0.957578892912571,0.997413347128815,0
"9639","normal(0.6)-Normal_956_573.6-1933","normal(0.6)","Normal_956_573.6",1933,969.68779,961.64342,0.0140250344633411,573.572209111251,0.01687,3.10503,0.00775995861355406,0,0.68753233316089,0.95447490946715,0.995861355406105,0
"9640","normal(1)-Normal_956_956-1933","normal(1)","Normal_956_956",1933,946.04037,947.39755,0.00142918055705233,949.621091123114,-0.05807,3.05724,0.00672529746508019,0,0.674599068804966,0.952405587170202,0.997930677703052,0
"9641","normal(0.01)-Normal_-597_5.97-1933","normal(0.01)","Normal_-597_5.97",1933,-596.90503,-596.83415,0.012132638739012,5.84209268277942,-0.0793,3.16918,0.0113812726332126,0,0.695809622348681,0.951888256595965,0.994826694257631,0
"9642","normal(0.1)-Normal_-597_59.7-1933","normal(0.1)","Normal_-597_59.7",1933,-598.9668,-600.6554,0.0282149737225628,59.8476545327995,0.03677,2.93825,0.00620796689084325,0,0.690636316606311,0.95602690118986,0.997930677703052,0
"9643","normal(0.3)-Normal_-597_179.1-1933","normal(0.3)","Normal_-597_179.1",1933,-598.68868,-600.08983,0.00782177095910807,179.134624028905,0.02975,2.98827,0.00672529746508019,0,0.680289705121573,0.958613554061045,0.996378685980341,0
"9644","normal(0.6)-Normal_-597_358.2-1933","normal(0.6)","Normal_-597_358.2",1933,-605.65888,-609.67444,0.011623193057027,345.478215865337,0.06852,3.00245,0.00879461976202794,0,0.665804449042938,0.959130884635282,0.995861355406105,0
"9645","normal(1)-Normal_-597_597-1933","normal(1)","Normal_-597_597",1933,-568.06901,-572.66807,0.00754425498454968,609.610890594045,0.0432,2.99675,0.00724262803931712,0,0.681841696844284,0.953440248318676,0.997930677703052,0
"9646","normal(0.01)-Normal_-277_2.77-1933","normal(0.01)","Normal_-277_2.77",1933,-276.86396,-276.85853,0.00201082943516369,2.70037821462697,-0.09748,3.05192,0.00672529746508019,0,0.688566994309364,0.950853595447491,0.997930677703052,0
"9647","normal(0.1)-Normal_-277_27.7-1933","normal(0.1)","Normal_-277_27.7",1933,-276.42584,-275.4874,0.0337180333872601,27.8319909474492,-0.07029,3.05545,0.008277289187791,0,0.684945680289705,0.94930160372478,0.996378685980341,0
"9648","normal(0.3)-Normal_-277_83.1-1933","normal(0.3)","Normal_-277_83.1",1933,-277.55534,-276.47718,0.0130832805224333,82.4074663958593,0.00485,2.94697,0.00620796689084325,0,0.681324366270047,0.952922917744439,0.998448008277289,0
"9649","normal(0.6)-Normal_-277_166.2-1933","normal(0.6)","Normal_-277_166.2",1933,-278.3862,-279.06691,0.00400632041922887,169.909025931345,0.04894,3.16511,0.0103466114847387,0,0.683911019141231,0.953440248318676,0.996378685980341,0
"9650","normal(1)-Normal_-277_277-1933","normal(1)","Normal_-277_277",1933,-273.67401,-269.18567,0.0163331210153208,274.799898671531,-0.02204,2.90079,0.00879461976202794,0,0.678737713398862,0.952922917744439,0.998965338851526,0
"9651","close_normal-tukey(0.1)-1942","close_normal","tukey(0.1)",1942,0.01282,0.03613,0.0148432685719296,1.57040882788323,0.04488,3.39731,0.0169927909371782,0,0.694644696189495,0.946961894953656,0.995880535530381,1
"9652","close_normal-tukey(0.2)-1942","close_normal","tukey(0.2)",1942,-0.03121,-0.04423,0.00992177243008555,1.31226553438373,-0.02238,2.71186,0.00411946446961895,0,0.670957775489186,0.962409886714727,0.998455200823893,1
"9653","close_normal-tukey(5)-1942","close_normal","tukey(5)",1942,-0.00105,-0.00334,0.0270718744548805,0.0845896357792529,0.08324,2.85868,0.0144181256436663,0,0.679711637487127,0.940267765190525,1,1
"9654","close_normal-t(10)-1942","close_normal","t(10)",1942,-0.00581,-0.00551,0.000256850648096781,1.16799393820085,0.03567,4.04397,0.0205973223480947,0.00102986611740474,0.720391349124614,0.946446961894954,0.992276004119464,1
"9655","close_normal-laplace(0,10)-1942","close_normal","laplace(0,10)",1942,0.04968,-0.17147,0.0157238716747042,14.0646021905518,-0.10012,6.1773,0.0535530381050463,0.00617919670442842,0.753861997940268,0.945417095777549,0.986096807415036,1
"9656","sym_long_tail-t(1)-1942","sym_long_tail","t(1)",1942,-0.34983,0.02791,0.0137881161913463,27.3960557597476,-10.1118,285.37871,0.166323377960865,0.101441812564367,0.975798146240989,0.984552008238929,0.98918640576725,1
"9657","sym_long_tail-t(2)-1942","sym_long_tail","t(2)",1942,0.03556,0.01152,0.00909449584220748,2.64335708291059,-2.07118,120.54396,0.0736354273944387,0.0257466529351184,0.885684860968074,0.971163748712667,0.986096807415036,1
"9658","sym_long_tail-t(4)-1942","sym_long_tail","t(4)",1942,-0.01125,-0.02407,0.00888359094753624,1.44311012018799,0.71527,14.56631,0.0417095777548919,0.00875386199794027,0.781153450051493,0.956230690010299,0.981977342945417,1
"9659","sym_long_tail-t(7)-1942","sym_long_tail","t(7)",1942,-0.01658,-0.02217,0.0047517385361507,1.17641152969001,-0.12579,5.2374,0.023686920700309,0.00102986611740474,0.716271884654995,0.946961894953656,0.993820803295572,1
"9660","sym_long_tail-tukey(10)-1942","sym_long_tail","tukey(10)",1942,0.00035,1e-05,0.0113353623428022,0.0299946300539651,-0.03242,5.44226,0.282183316168898,0.183316168898043,0.779093717816684,0.905767250257467,0.984552008238929,1
"9661","sym_short_tail-uniform(0,1)-1942","sym_short_tail","uniform(0,1)",1942,5.09757,5.18447,0.0302212686434141,2.87545837421148,-0.06196,1.81013,0,0,0.587538619979403,1,1,1
"9662","sym_short_tail-beta(1.3,1.3)-1942","sym_short_tail","beta(1.3,1.3)",1942,0.50311,0.50327,0.000611475779161154,0.261662040350222,0.00827,1.97918,0,0,0.606076210092688,1,1,1
"9663","sym_short_tail-beta(1.5,1.5)-1942","sym_short_tail","beta(1.5,1.5)",1942,0.49566,0.49462,0.00420767446980678,0.247167409803863,0.01694,2.01956,0,0,0.608135942327497,0.998455200823893,1,1
"9664","sym_short_tail-tukey(1.5)-1942","sym_short_tail","tukey(1.5)",1942,0.0093,0.002,0.0185846504023066,0.392797273124599,-0.02261,1.7681,0,0,0.565911431513903,1,1,1
"9665","sym_short_tail-truncatednormal(2,2)-1942","sym_short_tail","truncatednormal(2,2)",1942,-2.00462,-2.00093,0.00182063923903421,2.02676066783973,-0.04028,2.9217,0.00566426364572606,0,0.683831101956746,0.95005149330587,0.997940267765191,1
"9666","asym_long_tail-Weibull(0.5,1)-1942","asym_long_tail","Weibull(0.5,1)",1942,1.86214,0.4843,0.373001010575418,3.69393101073492,4.059,24.75991,0.11946446961895,0.0710607621009269,0.905767250257467,0.953656024716787,0.974768280123584,1
"9667","asym_long_tail-Weibull(2,1)-1942","asym_long_tail","Weibull(2,1)",1942,0.86026,0.80872,0.11576358480937,0.445217726151726,0.70104,3.38994,0.0175077239958805,0,0.67816683831102,0.956745623069001,0.994850669412976,1
"9668","asym_long_tail-lognormal(0,1)-1942","asym_long_tail","lognormal(0,1)",1942,1.66134,1.00116,0.32877288266845,2.00801232340611,3.48581,20.0928,0.0731204943357363,0.0278063851699279,0.898558187435633,0.959835221421215,0.978372811534501,1
"9669","asym_long_tail-chisquared(4)-1942","asym_long_tail","chisquared(4)",1942,4.05037,3.36726,0.240323463797342,2.84246069529044,1.34288,5.35461,0.0345005149330587,0.00257466529351184,0.739443872296601,0.951081359423275,0.985581874356334,1
"9670","asym_long_tail-chisquared(10)-1942","asym_long_tail","chisquared(10)",1942,10.08048,9.39199,0.152635920228028,4.51066825535851,0.85467,3.80151,0.0185375901132853,0,0.700823892893924,0.957260556127703,0.989701338825953,1
"9671","asym_short_tail-beta(2,1)-1942","asym_short_tail","beta(2,1)",1942,0.67314,0.71834,0.192311776420701,0.235035008470415,-0.62296,2.49433,0,0,0.641606591143151,0.957260556127703,1,1
"9672","asym_short_tail-beta(3,2)-1942","asym_short_tail","beta(3,2)",1942,0.60041,0.61534,0.0754703955028487,0.197825914393631,-0.30412,2.34842,0,0,0.63903192584964,0.972708547888774,1,1
"9673","asym_short_tail-lognormal(0,0.15)-1942","asym_short_tail","lognormal(0,0.15)",1942,1.00994,0.99885,0.0718272706453098,0.154398181921231,0.44741,3.2635,0.0082389289392379,0.000514933058702369,0.691555097837281,0.956745623069001,0.995880535530381,1
"9674","asym_short_tail-lognormal(0,0.25)-1942","asym_short_tail","lognormal(0,0.25)",1942,1.02817,1.00122,0.104087526120784,0.258916711775118,0.75986,3.99627,0.0211122554067971,0.00102986611740474,0.707003089598352,0.956230690010299,0.992790937178167,1
"9675","asym_short_tail-lognormal(0,0.35)-1942","asym_short_tail","lognormal(0,0.35)",1942,1.07504,1.01923,0.147231352739311,0.37906328347616,0.95005,4.55264,0.0252317198764161,0.00102986611740474,0.718331616889804,0.957260556127703,0.989701338825953,1
"9676","normal(0.01)-Normal_548_5.48-1942","normal(0.01)","Normal_548_5.48",1942,548.2169,548.21619,0.000130516545658037,5.4399233173598,-0.0045,2.87973,0.00411946446961895,0,0.692070030895984,0.953141091658084,0.998970133882595,0
"9677","normal(0.1)-Normal_548_54.8-1942","normal(0.1)","Normal_548_54.8",1942,547.72265,545.37558,0.0437066862025033,53.700479352873,0.06417,3.07092,0.00617919670442842,0,0.690010298661174,0.948506694129763,0.997425334706488,0
"9678","normal(0.3)-Normal_548_164.4-1942","normal(0.3)","Normal_548_164.4",1942,547.60583,553.61303,0.0361929133854773,165.977243556482,-0.08588,2.90959,0.00617919670442842,0,0.672502574665294,0.958805355303811,0.996395468589083,0
