"","sample_id","dist_family","dist","size","mean","median","mean_median","sd","skewness","kurtosis","outliers_minor","outliers_extream","sigma_1_ratio","sigma_2_ratio","sigma_3_ratio","alternative"
"8424","asym_short_tail-lognormal(0,0.25)-1738","asym_short_tail","lognormal(0,0.25)",1738,0,-0.14165,0.14165,1,0.94091,4.70205,40,3,0.71921749136939,0.959148446490219,0.990218642117376,1
"8425","asym_short_tail-lognormal(0,0.35)-1738","asym_short_tail","lognormal(0,0.35)",1738,0,-0.17229,0.17229,1,1.19918,5.19968,55,5,0.735327963176064,0.953970080552359,0.985615650172612,1
"8426","normal(0.01)-Normal_548_5.48-1738","normal(0.01)","Normal_548_5.48",1738,0,-0.00251,0.00251,1,-0.0035,2.85028,6,0,0.690448791714614,0.954545454545455,0.998849252013809,0
"8427","normal(0.1)-Normal_548_54.8-1738","normal(0.1)","Normal_548_54.8",1738,0,-0.05272,0.05272,1,0.05498,3.14139,14,0,0.69620253164557,0.948791714614499,0.996547756041427,0
"8428","normal(0.2)-Normal_548_109.6-1738","normal(0.2)","Normal_548_109.6",1738,0,0.03844,-0.03844,1,-0.11826,2.8946,7,0,0.674913693901036,0.951668584579977,0.998273878020713,0
"8429","normal(0.4)-Normal_548_219.2-1738","normal(0.4)","Normal_548_219.2",1738,0,-0.0156,0.0156,1,0.06941,2.90108,13,0,0.678365937859609,0.957422324510932,0.997123130034522,0
"8430","normal(0.6)-Normal_548_328.8-1738","normal(0.6)","Normal_548_328.8",1738,0,-0.00288,0.00288,1,-0.02266,2.90665,10,0,0.678941311852704,0.953394706559264,0.997698504027618,0
"8431","normal(0.01)-Normal_-605_6.05-1738","normal(0.01)","Normal_-605_6.05",1738,0,0.00949,-0.00949,1,-4e-04,2.89718,5,0,0.678941311852704,0.951093210586881,0.998273878020713,0
"8432","normal(0.1)-Normal_-605_60.5-1738","normal(0.1)","Normal_-605_60.5",1738,0,-0.02287,0.02287,1,0.07962,2.98334,13,0,0.677215189873418,0.953394706559264,0.997698504027618,0
"8433","normal(0.2)-Normal_-605_121-1738","normal(0.2)","Normal_-605_121",1738,0,0.03035,-0.03035,1,-0.09419,2.96887,10,0,0.686421173762946,0.953394706559264,0.997698504027618,0
"8434","normal(0.4)-Normal_-605_242-1738","normal(0.4)","Normal_-605_242",1738,0,0.01698,-0.01698,1,0.01661,3.1286,12,0,0.69620253164557,0.950517836593786,0.995972382048331,0
"8435","normal(0.6)-Normal_-605_363-1738","normal(0.6)","Normal_-605_363",1738,0,0.0061,-0.0061,1,-0.0906,3.01011,12,0,0.693325661680092,0.953970080552359,0.997698504027618,0
"8436","normal(0.01)-Normal_956_9.56-1738","normal(0.01)","Normal_956_9.56",1738,0,0.00879,-0.00879,1,-0.03246,3.00072,14,0,0.695051783659379,0.949367088607595,0.997698504027618,0
"8437","normal(0.1)-Normal_956_95.6-1738","normal(0.1)","Normal_956_95.6",1738,0,-0.00619,0.00619,1,-0.03279,2.96887,9,0,0.6795166858458,0.958573072497123,0.997123130034522,0
"8438","normal(0.2)-Normal_956_191.2-1738","normal(0.2)","Normal_956_191.2",1738,0,0.01907,-0.01907,1,-0.07357,3.06255,14,0,0.681242807825086,0.957422324510932,0.99482163406214,0
"8439","normal(0.4)-Normal_956_382.4-1738","normal(0.4)","Normal_956_382.4",1738,0,0.02715,-0.02715,1,-0.07458,3.06008,11,0,0.68584579976985,0.954545454545455,0.997123130034522,0
"8440","normal(0.6)-Normal_956_573.6-1738","normal(0.6)","Normal_956_573.6",1738,0,-0.00857,0.00857,1,0.05945,2.87262,7,0,0.66800920598389,0.957997698504028,0.997698504027618,0
"8441","normal(0.01)-Normal_-597_5.97-1738","normal(0.01)","Normal_-597_5.97",1738,0,0.00909,-0.00909,1,-0.06671,3.21921,12,0,0.689298043728424,0.954545454545455,0.996547756041427,0
"8442","normal(0.1)-Normal_-597_59.7-1738","normal(0.1)","Normal_-597_59.7",1738,0,-0.00599,0.00599,1,-0.07309,3.0302,15,0,0.681818181818182,0.952819332566168,0.996547756041427,0
"8443","normal(0.2)-Normal_-597_119.4-1738","normal(0.2)","Normal_-597_119.4",1738,0,-0.00393,0.00393,1,0.02554,3.08942,17,0,0.693901035673188,0.950517836593786,0.995972382048331,0
"8444","normal(0.4)-Normal_-597_238.8-1738","normal(0.4)","Normal_-597_238.8",1738,0,-0.02637,0.02637,1,0.02036,2.98707,13,0,0.693325661680092,0.955696202531646,0.997698504027618,0
"8445","normal(0.6)-Normal_-597_358.2-1738","normal(0.6)","Normal_-597_358.2",1738,0,-0.00533,0.00533,1,0.02375,2.95659,11,0,0.678365937859609,0.957997698504028,0.996547756041427,0
"8446","normal(0.01)-Normal_-277_2.77-1738","normal(0.01)","Normal_-277_2.77",1738,0,-0.00757,0.00757,1,0.06163,3.09995,18,0,0.670310701956272,0.959148446490219,0.995397008055236,0
"8447","normal(0.1)-Normal_-277_27.7-1738","normal(0.1)","Normal_-277_27.7",1738,0,0.00428,-0.00428,1,0.06953,3.00199,9,0,0.681242807825086,0.953394706559264,0.997123130034522,0
"8448","normal(0.2)-Normal_-277_55.4-1738","normal(0.2)","Normal_-277_55.4",1738,0,-0.01948,0.01948,1,-0.07836,3.03,14,0,0.680092059838895,0.959148446490219,0.997698504027618,0
"8449","normal(0.4)-Normal_-277_110.8-1738","normal(0.4)","Normal_-277_110.8",1738,0,0.02568,-0.02568,1,-0.06578,3.00439,10,0,0.692750287686997,0.950517836593786,0.997123130034522,0
"8450","normal(0.6)-Normal_-277_166.2-1738","normal(0.6)","Normal_-277_166.2",1738,0,0.01805,-0.01805,1,-0.01868,2.93074,9,0,0.675489067894131,0.951093210586881,0.998273878020713,0
"8451","close_normal-tukey(0.1)-1746","close_normal","tukey(0.1)",1746,0,0.01733,-0.01733,1,0.03782,3.26278,22,0,0.690721649484536,0.950744558991982,0.995990836197022,1
"8452","close_normal-tukey(0.2)-1746","close_normal","tukey(0.2)",1746,0,-0.00168,0.00168,1,-0.02775,2.76134,4,0,0.680412371134021,0.956471935853379,1,1
"8453","close_normal-tukey(5)-1746","close_normal","tukey(5)",1746,0,0.0207,-0.0207,1,0.04862,2.94843,56,0,0.686139747995418,0.93241695303551,1,1
"8454","close_normal-t(10)-1746","close_normal","t(10)",1746,0,0.02978,-0.02978,1,-0.15361,3.82065,43,1,0.707903780068729,0.950744558991982,0.993699885452463,1
"8455","close_normal-laplace(0,10)-1746","close_normal","laplace(0,10)",1746,0,0.00623,-0.00623,1,-0.17335,5.28802,111,14,0.752004581901489,0.943298969072165,0.985108820160367,1
"8456","sym_long_tail-t(1)-1746","sym_long_tail","t(1)",1746,0,0.02583,-0.02583,1,-19.5982,558.90898,288,182,0.985681557846506,0.993699885452463,0.994272623138603,1
"8457","sym_long_tail-t(2)-1746","sym_long_tail","t(2)",1746,0,0.0067,-0.0067,1,-21.40738,689.83183,148,55,0.941008018327606,0.985108820160367,0.994272623138603,1
"8458","sym_long_tail-t(4)-1746","sym_long_tail","t(4)",1746,0,-0.01131,0.01131,1,0.37855,7.38057,84,13,0.774914089347079,0.947308132875143,0.984536082474227,1
"8459","sym_long_tail-t(7)-1746","sym_long_tail","t(7)",1746,0,-0.00231,0.00231,1,0.03948,4.73887,44,2,0.730813287514318,0.949599083619702,0.989690721649485,1
"8460","sym_long_tail-tukey(10)-1746","sym_long_tail","tukey(10)",1746,0,0.0156,-0.0156,1,-0.00505,5.57452,456,304,0.790378006872852,0.910652920962199,0.981099656357388,1
"8461","sym_short_tail-uniform(0,1)-1746","sym_short_tail","uniform(0,1)",1746,0,-0.0369,0.0369,1,0.0588,1.80043,0,0,0.573310423825888,1,1,1
"8462","sym_short_tail-beta(1.3,1.3)-1746","sym_short_tail","beta(1.3,1.3)",1746,0,-0.01149,0.01149,1,-0.01742,1.94351,0,0,0.594501718213058,1,1,1
"8463","sym_short_tail-beta(1.5,1.5)-1746","sym_short_tail","beta(1.5,1.5)",1746,0,-0.00462,0.00462,1,0.04363,2.0309,0,0,0.609392898052692,1,1,1
"8464","sym_short_tail-tukey(1.5)-1746","sym_short_tail","tukey(1.5)",1746,0,0.00869,-0.00869,1,0.01439,1.69871,0,0,0.556128293241695,1,1,1
"8465","sym_short_tail-truncatednormal(2,2)-1746","sym_short_tail","truncatednormal(2,2)",1746,0,-0.01687,0.01687,1,0.03932,3.01561,14,0,0.68098510882016,0.950744558991982,0.997709049255441,1
"8466","asym_long_tail-Weibull(0.5,1)-1746","asym_long_tail","Weibull(0.5,1)",1746,0,-0.34851,0.34851,1,5.07184,39.34277,205,115,0.916380297823597,0.958762886597938,0.979954180985109,1
"8467","asym_long_tail-Weibull(2,1)-1746","asym_long_tail","Weibull(2,1)",1746,0,-0.12421,0.12421,1,0.73761,3.59735,25,0,0.676403207331042,0.965063001145475,0.991981672394044,1
"8468","asym_long_tail-lognormal(0,1)-1746","asym_long_tail","lognormal(0,1)",1746,0,-0.3094,0.3094,1,3.95201,28.52952,116,54,0.90893470790378,0.958190148911798,0.978808705612829,1
"8469","asym_long_tail-chisquared(4)-1746","asym_long_tail","chisquared(4)",1746,0,-0.23453,0.23453,1,1.51652,6.69477,56,8,0.756586483390607,0.95475372279496,0.985108820160367,1
"8470","asym_long_tail-chisquared(10)-1746","asym_long_tail","chisquared(10)",1746,0,-0.15424,0.15424,1,0.8111,3.59901,27,0,0.701030927835051,0.952462772050401,0.993127147766323,1
"8471","asym_short_tail-beta(2,1)-1746","asym_short_tail","beta(2,1)",1746,0,0.16551,-0.16551,1,-0.59798,2.47608,0,0,0.648911798396335,0.959335624284078,1,1
"8472","asym_short_tail-beta(3,2)-1746","asym_short_tail","beta(3,2)",1746,0,0.10064,-0.10064,1,-0.32329,2.37526,0,0,0.645475372279496,0.970790378006873,1,1
"8473","asym_short_tail-lognormal(0,0.15)-1746","asym_short_tail","lognormal(0,0.15)",1746,0,-0.06388,0.06388,1,0.4105,3.43683,21,0,0.689576174112257,0.960481099656357,0.992554410080183,1
"8474","asym_short_tail-lognormal(0,0.25)-1746","asym_short_tail","lognormal(0,0.25)",1746,0,-0.12557,0.12557,1,0.91443,4.54236,36,3,0.706758304696449,0.9553264604811,0.993127147766323,1
"8475","asym_short_tail-lognormal(0,0.35)-1746","asym_short_tail","lognormal(0,0.35)",1746,0,-0.18557,0.18557,1,1.22518,5.27796,55,7,0.737686139747995,0.95418098510882,0.986254295532646,1
"8476","normal(0.01)-Normal_548_5.48-1746","normal(0.01)","Normal_548_5.48",1746,0,-0.0038,0.0038,1,-0.0016,2.84522,6,0,0.690721649484536,0.95475372279496,0.998854524627721,0
"8477","normal(0.1)-Normal_548_54.8-1746","normal(0.1)","Normal_548_54.8",1746,0,-0.05049,0.05049,1,0.05207,3.14797,15,0,0.694158075601375,0.949026345933562,0.996563573883162,0
"8478","normal(0.2)-Normal_548_109.6-1746","normal(0.2)","Normal_548_109.6",1746,0,0.03882,-0.03882,1,-0.11704,2.89957,7,0,0.673539518900344,0.95360824742268,0.998281786941581,0
"8479","normal(0.4)-Normal_548_219.2-1746","normal(0.4)","Normal_548_219.2",1746,0,-0.00834,0.00834,1,0.05025,2.92335,13,0,0.676975945017182,0.959335624284078,0.996563573883162,0
"8480","normal(0.6)-Normal_548_328.8-1746","normal(0.6)","Normal_548_328.8",1746,0,-0.01804,0.01804,1,0.0118,2.88542,11,0,0.679266895761741,0.952462772050401,0.997709049255441,0
"8481","normal(0.01)-Normal_-605_6.05-1746","normal(0.01)","Normal_-605_6.05",1746,0,0.01402,-0.01402,1,-0.01224,2.88391,5,0,0.678694158075601,0.952462772050401,0.998281786941581,0
"8482","normal(0.1)-Normal_-605_60.5-1746","normal(0.1)","Normal_-605_60.5",1746,0,-0.02647,0.02647,1,0.0874,3.0363,15,0,0.677548682703322,0.95360824742268,0.997709049255441,0
"8483","normal(0.2)-Normal_-605_121-1746","normal(0.2)","Normal_-605_121",1746,0,0.03316,-0.03316,1,-0.09832,2.979,12,0,0.688430698739977,0.952462772050401,0.997709049255441,0
"8484","normal(0.4)-Normal_-605_242-1746","normal(0.4)","Normal_-605_242",1746,0,0.01564,-0.01564,1,0.01146,3.06305,11,0,0.691867124856816,0.950171821305842,0.996563573883162,0
"8485","normal(0.6)-Normal_-605_363-1746","normal(0.6)","Normal_-605_363",1746,0,0.00455,-0.00455,1,-0.07794,3.04749,13,0,0.697594501718213,0.95360824742268,0.997709049255441,0
"8486","normal(0.01)-Normal_956_9.56-1746","normal(0.01)","Normal_956_9.56",1746,0,0.00904,-0.00904,1,-0.05196,2.93441,12,0,0.693012600229095,0.950744558991982,0.997709049255441,0
"8487","normal(0.1)-Normal_956_95.6-1746","normal(0.1)","Normal_956_95.6",1746,0,0.00184,-0.00184,1,-0.04087,3.00872,9,0,0.677548682703322,0.958762886597938,0.996563573883162,0
"8488","normal(0.2)-Normal_956_191.2-1746","normal(0.2)","Normal_956_191.2",1746,0,0.02179,-0.02179,1,-0.06755,3.03914,14,0,0.680412371134021,0.958762886597938,0.994845360824742,0
"8489","normal(0.4)-Normal_956_382.4-1746","normal(0.4)","Normal_956_382.4",1746,0,0.01871,-0.01871,1,-0.06059,3.05764,10,0,0.685567010309278,0.955899198167239,0.997136311569301,0
"8490","normal(0.6)-Normal_956_573.6-1746","normal(0.6)","Normal_956_573.6",1746,0,-0.01843,0.01843,1,0.06968,2.94601,11,0,0.675257731958763,0.95475372279496,0.997136311569301,0
"8491","normal(0.01)-Normal_-597_5.97-1746","normal(0.01)","Normal_-597_5.97",1746,0,0.0127,-0.0127,1,-0.06687,3.17034,11,0,0.683276059564719,0.95475372279496,0.997136311569301,0
"8492","normal(0.1)-Normal_-597_59.7-1746","normal(0.1)","Normal_-597_59.7",1746,0,0.01096,-0.01096,1,-0.10449,3.06176,16,0,0.6815578465063,0.952462772050401,0.996563573883162,0
"8493","normal(0.2)-Normal_-597_119.4-1746","normal(0.2)","Normal_-597_119.4",1746,0,-0.00295,0.00295,1,0.04454,3.06516,17,0,0.691867124856816,0.950744558991982,0.995990836197022,0
"8494","normal(0.4)-Normal_-597_238.8-1746","normal(0.4)","Normal_-597_238.8",1746,0,-0.02763,0.02763,1,-0.00667,2.94815,11,0,0.695876288659794,0.955899198167239,0.997709049255441,0
"8495","normal(0.6)-Normal_-597_358.2-1746","normal(0.6)","Normal_-597_358.2",1746,0,-0.01006,0.01006,1,0.04824,2.9638,10,0,0.676403207331042,0.958190148911798,0.994845360824742,0
"8496","normal(0.01)-Normal_-277_2.77-1746","normal(0.01)","Normal_-277_2.77",1746,0,-0.01728,0.01728,1,0.07278,3.07895,18,0,0.670103092783505,0.957617411225659,0.995418098510882,0
"8497","normal(0.1)-Normal_-277_27.7-1746","normal(0.1)","Normal_-277_27.7",1746,0,-0.00352,0.00352,1,0.05773,2.99591,12,0,0.68098510882016,0.951890034364261,0.997136311569301,0
"8498","normal(0.2)-Normal_-277_55.4-1746","normal(0.2)","Normal_-277_55.4",1746,0,-0.01361,0.01361,1,-0.10497,3.10767,15,0,0.689003436426117,0.955899198167239,0.997709049255441,0
"8499","normal(0.4)-Normal_-277_110.8-1746","normal(0.4)","Normal_-277_110.8",1746,0,0.02889,-0.02889,1,-0.053,2.98489,11,0,0.686712485681558,0.950171821305842,0.997136311569301,0
"8500","normal(0.6)-Normal_-277_166.2-1746","normal(0.6)","Normal_-277_166.2",1746,0,0.01986,-0.01986,1,0.02251,2.93231,11,0,0.676403207331042,0.9553264604811,0.998281786941581,0
"8501","close_normal-tukey(0.1)-1773","close_normal","tukey(0.1)",1773,0,0.01145,-0.01145,1,-0.04333,3.11927,16,0,0.687535250987028,0.951494641849972,0.996615905245347,1
"8502","close_normal-tukey(0.2)-1773","close_normal","tukey(0.2)",1773,0,0.01253,-0.01253,1,-0.00676,2.77304,6,0,0.679075014100395,0.954878736604625,1,1
"8503","close_normal-tukey(5)-1773","close_normal","tukey(5)",1773,0,0.00139,-0.00139,1,0.0618,2.94947,37,0,0.68809926677947,0.931190073322053,1,1
"8504","close_normal-t(10)-1773","close_normal","t(10)",1773,0,0.0285,-0.0285,1,-0.1096,3.7654,41,1,0.707275803722504,0.951494641849972,0.993795826283136,1
"8505","close_normal-laplace(0,10)-1773","close_normal","laplace(0,10)",1773,0,0.00766,-0.00766,1,-0.08754,5.12225,120,13,0.754089114495206,0.941906373378455,0.983643542019177,1
"8506","sym_long_tail-t(1)-1773","sym_long_tail","t(1)",1773,0,0.02328,-0.02328,1,-21.684,654.91807,293,186,0.985335589396503,0.994359842075578,0.995487873660463,1
"8507","sym_long_tail-t(2)-1773","sym_long_tail","t(2)",1773,0,-0.02693,0.02693,1,10.11245,342.99714,143,57,0.923293852227862,0.979695431472081,0.990975747320925,1
"8508","sym_long_tail-t(4)-1773","sym_long_tail","t(4)",1773,0,-0.02647,0.02647,1,0.34089,7.35364,84,13,0.77326565143824,0.946982515510434,0.984771573604061,1
"8509","sym_long_tail-t(7)-1773","sym_long_tail","t(7)",1773,0,-0.00081,0.00081,1,0.08358,4.7287,40,2,0.728708403835307,0.950366610265087,0.989283699943598,1
"8510","sym_long_tail-tukey(10)-1773","sym_long_tail","tukey(10)",1773,0,0.02112,-0.02112,1,-0.00356,5.2701,527,373,0.777777777777778,0.908065425831923,0.988719684151156,1
"8511","sym_short_tail-uniform(0,1)-1773","sym_short_tail","uniform(0,1)",1773,0,-0.00339,0.00339,1,-0.00647,1.80717,0,0,0.577552171460801,1,1,1
"8512","sym_short_tail-beta(1.3,1.3)-1773","sym_short_tail","beta(1.3,1.3)",1773,0,-0.00735,0.00735,1,-0.0058,1.90101,0,0,0.588268471517203,1,1,1
"8513","sym_short_tail-beta(1.5,1.5)-1773","sym_short_tail","beta(1.5,1.5)",1773,0,-0.01063,0.01063,1,0.04502,2.02487,0,0,0.610265087422448,1,1,1
"8514","sym_short_tail-tukey(1.5)-1773","sym_short_tail","tukey(1.5)",1773,0,-0.0055,0.0055,1,0.01229,1.75722,0,0,0.568527918781726,1,1,1
"8515","sym_short_tail-truncatednormal(2,2)-1773","sym_short_tail","truncatednormal(2,2)",1773,0,-0.01693,0.01693,1,0.01242,2.8621,8,0,0.665538635081782,0.959954878736605,0.996615905245347,1
"8516","asym_long_tail-Weibull(0.5,1)-1773","asym_long_tail","Weibull(0.5,1)",1773,0,-0.31621,0.31621,1,6.96473,79.14677,227,131,0.928934010152284,0.969543147208122,0.980823463056966,1
"8517","asym_long_tail-Weibull(2,1)-1773","asym_long_tail","Weibull(2,1)",1773,0,-0.13258,0.13258,1,0.65506,3.21085,21,0,0.670614777213762,0.964467005076142,0.993231810490694,1
"8518","asym_long_tail-lognormal(0,1)-1773","asym_long_tail","lognormal(0,1)",1773,0,-0.32383,0.32383,1,3.5681,20.1198,153,78,0.905245346869712,0.954878736604625,0.978003384094755,1
"8519","asym_long_tail-chisquared(4)-1773","asym_long_tail","chisquared(4)",1773,0,-0.23858,0.23858,1,1.54841,6.74822,66,9,0.749012972363226,0.954878736604625,0.984771573604061,1
"8520","asym_long_tail-chisquared(10)-1773","asym_long_tail","chisquared(10)",1773,0,-0.15118,0.15118,1,0.72396,3.36962,18,0,0.689227298364354,0.957134799774394,0.993231810490694,1
"8521","asym_short_tail-beta(2,1)-1773","asym_short_tail","beta(2,1)",1773,0,0.16498,-0.16498,1,-0.59169,2.48367,0,0,0.637337845459673,0.962210941906373,1,1
"8522","asym_short_tail-beta(3,2)-1773","asym_short_tail","beta(3,2)",1773,0,0.06222,-0.06222,1,-0.27181,2.35823,0,0,0.637337845459673,0.974055273547659,1,1
"8523","asym_short_tail-lognormal(0,0.15)-1773","asym_short_tail","lognormal(0,0.15)",1773,0,-0.09784,0.09784,1,0.49371,3.6175,17,0,0.698815566835871,0.959390862944162,0.992667794698252,1
"8524","asym_short_tail-lognormal(0,0.25)-1773","asym_short_tail","lognormal(0,0.25)",1773,0,-0.1219,0.1219,1,0.87569,4.14155,39,3,0.714608009024253,0.952622673434856,0.992103778905809,1
"8525","asym_short_tail-lognormal(0,0.35)-1773","asym_short_tail","lognormal(0,0.35)",1773,0,-0.18185,0.18185,1,1.21888,5.26426,52,9,0.736604624929498,0.950366610265087,0.985335589396503,1
"8526","normal(0.01)-Normal_548_5.48-1773","normal(0.01)","Normal_548_5.48",1773,0,-0.00401,0.00401,1,-0.0011,2.85636,9,0,0.689791314156796,0.954878736604625,0.998871968415116,0
"8527","normal(0.1)-Normal_548_54.8-1773","normal(0.1)","Normal_548_54.8",1773,0,-0.05268,0.05268,1,0.05228,3.11255,14,0,0.69317540891145,0.95093062605753,0.996615905245347,0
"8528","normal(0.2)-Normal_548_109.6-1773","normal(0.2)","Normal_548_109.6",1773,0,0.04638,-0.04638,1,-0.131,2.90591,7,0,0.672306824591089,0.952058657642414,0.998307952622673,0
"8529","normal(0.4)-Normal_548_219.2-1773","normal(0.4)","Normal_548_219.2",1773,0,-0.01633,0.01633,1,0.04979,2.91546,13,0,0.6751269035533,0.957134799774394,0.996615905245347,0
"8530","normal(0.6)-Normal_548_328.8-1773","normal(0.6)","Normal_548_328.8",1773,0,-0.02134,0.02134,1,0.01369,2.89648,10,0,0.67794698251551,0.955442752397067,0.998871968415116,0
"8531","normal(0.01)-Normal_-605_6.05-1773","normal(0.01)","Normal_-605_6.05",1773,0,0.02136,-0.02136,1,0.00362,2.87317,4,0,0.682459108855048,0.954314720812183,0.998307952622673,0
"8532","normal(0.1)-Normal_-605_60.5-1773","normal(0.1)","Normal_-605_60.5",1773,0,-0.02681,0.02681,1,0.05859,3.0353,13,0,0.681331077270164,0.952058657642414,0.997743936830231,0
"8533","normal(0.2)-Normal_-605_121-1773","normal(0.2)","Normal_-605_121",1773,0,0.03626,-0.03626,1,-0.07484,3.0345,15,0,0.688663282571912,0.952622673434856,0.997179921037789,0
"8534","normal(0.4)-Normal_-605_242-1773","normal(0.4)","Normal_-605_242",1773,0,-0.0141,0.0141,1,0.00958,3.07383,12,0,0.693739424703892,0.949238578680203,0.996615905245347,0
"8535","normal(0.6)-Normal_-605_363-1773","normal(0.6)","Normal_-605_363",1773,0,0.01155,-0.01155,1,-0.08283,2.98892,11,0,0.693739424703892,0.952622673434856,0.998307952622673,0
"8536","normal(0.01)-Normal_956_9.56-1773","normal(0.01)","Normal_956_9.56",1773,0,0.01597,-0.01597,1,-0.09252,3.03376,13,0,0.693739424703892,0.953186689227298,0.997743936830231,0
"8537","normal(0.1)-Normal_956_95.6-1773","normal(0.1)","Normal_956_95.6",1773,0,0.01113,-0.01113,1,-0.07007,2.97878,11,0,0.6751269035533,0.95882684715172,0.996615905245347,0
"8538","normal(0.2)-Normal_956_191.2-1773","normal(0.2)","Normal_956_191.2",1773,0,0.00583,-0.00583,1,0.00397,3.06619,14,0,0.685279187817259,0.956006768189509,0.99492385786802,0
"8539","normal(0.4)-Normal_956_382.4-1773","normal(0.4)","Normal_956_382.4",1773,0,0.01508,-0.01508,1,-0.03242,3.00864,12,0,0.681331077270164,0.956570783981952,0.997179921037789,0
"8540","normal(0.6)-Normal_956_573.6-1773","normal(0.6)","Normal_956_573.6",1773,0,-0.00809,0.00809,1,0.00806,2.9254,9,0,0.677382966723068,0.956006768189509,0.996615905245347,0
"8541","normal(0.01)-Normal_-597_5.97-1773","normal(0.01)","Normal_-597_5.97",1773,0,-0.00367,0.00367,1,-0.04163,3.21813,15,0,0.689227298364354,0.954314720812183,0.997179921037789,0
"8542","normal(0.1)-Normal_-597_59.7-1773","normal(0.1)","Normal_-597_59.7",1773,0,0.01159,-0.01159,1,-0.07646,3.14532,21,0,0.69317540891145,0.949238578680203,0.996615905245347,0
